booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00000103-20260914_000059,2027-07-23,10:45:00,15:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0051-20260914_000059,Dr Julia Brooks,Specialist Skills Required,2026-08-01
BR-00000104-20260914_000059,2027-08-13,01:30:00,06:30:00,Oakridge Community Services NHS Trust,Medical,Obstetrics,Women & Children,GP,GP,GP,46.15,61.54,EMP0382-20260914_000059,Sally Parkin-Allen,Staff Shortage,2024-10-05
BR-00000105-20260914_000059,2027-07-18,08:15:00,18:15:00,Westborough Acute Care NHS Trust,Medical,Radiology,Clinical Support Services,Registrar,SHO,SHO,23.08,30.77,EMP0641-20260914_000059,Mrs Melanie Griffin,Maternity Leave Cover,2025-11-08
BR-00000106-20260914_000059,2027-02-15,14:45:00,17:45:00,Midlands Central Hospitals NHS Trust,Admin,Pharmacy,Clinical Support Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP0818-20260914_000059,Shannon Power,Specialist Skills Required,2025-09-09
BR-00000107-20260914_000059,2026-05-07,18:30:00,19:30:00,Westmere Community Health NHS Trust,Admin,Radiology,Clinical Support Services,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0470-20260914_000059,Dr Bernard Wright,Unexpected Absence,2026-02-03
BR-00000108-20260914_000059,2026-12-25,02:15:00,07:15:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0186-20260914_000059,Alan Campbell,Annual Leave Cover,2025-05-06
BR-00000109-20260914_000059,2027-02-15,01:00:00,11:00:00,Eastfield Psychological Services NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Administrator,Receptionist,3,13.33,16.41,EMP0752-20260914_000059,Miss Ruth Johnson,Sickness Cover,2026-08-14
BR-00000110-20260914_000059,2027-02-22,03:15:00,15:15:00,Northshire University Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0576-20260914_000059,Mr Shane King,New Service Requirement,2025-06-12
BR-00000111-20260914_000059,2027-07-02,18:30:00,00:30:00,Northshire University Hospitals NHS Trust,AHP,Finance,Corporate Services,Radiographer,Speech Therapist,6,22.56,28.21,EMP0056-20260914_000059,Mrs Katie Moore,Sickness Cover,2026-09-10
BR-00000112-20260914_000059,2025-10-18,01:45:00,04:45:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Paediatrics,Women & Children,Data Analyst,Receptionist,3,13.33,16.41,EMP1047-20260914_000059,Tony Warren,Unexpected Absence,2026-02-27
BR-00000113-20260914_000059,2026-02-15,20:30:00,00:30:00,Eastfield Psychological Services NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Receptionist,Administrator,3,13.33,16.41,EMP1046-20260914_000059,Martyn Bennett,Increased Patient Demand,2026-02-06
BR-00000114-20260914_000059,2026-10-14,04:30:00,14:30:00,Southgate Community & Mental Health NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Physiologist,Speech Therapist,6,22.56,28.21,EMP0206-20260914_000059,Lauren Franklin-Campbell,Study Leave Cover,2025-11-05
BR-00000115-20260914_000059,2027-06-29,22:30:00,05:30:00,Meadowbrook Community Health NHS Trust,Medical,Paediatrics,Women & Children,SHO,Consultant,CONS,48.72,71.79,EMP1120-20260914_000059,Miss Lauren Ellis,Study Leave Cover,2025-05-28
BR-00000116-20260914_000059,2026-02-16,04:00:00,05:00:00,Southgate Community & Mental Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1199-20260914_000059,Conor Newman,Annual Leave Cover,2025-11-10
BR-00000117-20260914_000059,2026-10-03,10:15:00,20:15:00,Midlands Central Hospitals NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0028-20260914_000059,Ms Maria Thomas,Planned Leave Cover,2025-11-10
BR-00000118-20260914_000059,2026-08-04,19:45:00,03:45:00,Southvale Hospitals NHS Trust,Nursing,Postnatal Care,Women & Children,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0480-20260914_000059,Dr Dominic Parkinson,Unexpected Absence,2025-11-18
BR-00000119-20260914_000059,2027-06-10,17:00:00,01:00:00,Oakridge Community Services NHS Trust,Medical,Gynaecology,Women & Children,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0470-20260914_000059,Dr Hollie Richards,Planned Leave Cover,2026-07-15
BR-00000120-20260914_000059,2027-01-30,00:00:00,05:00:00,Oakridge Community Services NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Speech Therapist,Radiographer,6,22.56,28.21,EMP0944-20260914_000059,Callum Hunter,New Service Requirement,2025-03-13
BR-00000121-20260914_000059,2025-11-14,17:00:00,01:00:00,Midlands Central Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Physiologist,Speech Therapist,6,22.56,28.21,EMP0639-20260914_000059,Bernard Jones-Forster,Unexpected Absence,2025-01-16
BR-00000122-20260914_000059,2026-09-06,05:15:00,08:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0853-20260914_000059,Ms Josephine Morris,Increased Patient Demand,2025-08-02
BR-00000123-20260914_000059,2026-01-24,21:15:00,00:15:00,Riverside Integrated Care NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Receptionist,Medical Secretary,4,15.38,19.49,EMP0999-20260914_000059,Elizabeth Austin,Operational Requirement,2025-09-29
BR-00000124-20260914_000059,2027-02-14,08:30:00,17:30:00,Meadowbrook Community Health NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0316-20260914_000059,Brandon Faulkner,Bank Holiday Cover,2025-10-07
BR-00000125-20260914_000059,2027-08-16,14:00:00,17:00:00,Southgate Community & Mental Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0295-20260914_000059,Megan Peters,Weekend Cover,2026-03-28
BR-00000126-20260914_000059,2026-06-20,01:15:00,03:15:00,Lakeside District Hospitals NHS Trust,Medical,Acute Medicine,Medicine & Acute Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0393-20260914_000059,Trevor Higgins,Night Shift Cover,2026-06-06
BR-00000127-20260914_000059,2026-10-04,00:45:00,05:45:00,Horizon Integrated Health Partnership NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Speech Therapist,Physiologist,6,22.56,28.21,EMP0477-20260914_000059,Wendy Long-Wallace,Staff Redeployment,2026-07-17
BR-00000128-20260914_000059,2026-06-08,01:30:00,08:30:00,Northshire University Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Occupational Therapist,Speech Therapist,6,22.56,28.21,EMP1190-20260914_000059,Dr Jordan Owen,Bank Holiday Cover,2025-07-17
BR-00000129-20260914_000059,2025-10-19,18:30:00,01:30:00,Eastfield Psychological Services NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0217-20260914_000059,Dr Jeffrey Johnston,Planned Leave Cover,2025-03-11
BR-00000130-20260914_000059,2027-06-01,21:30:00,03:30:00,Westmere Community Health NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,Consultant,Registrar,SPR,33.33,43.59,EMP0068-20260914_000059,Arthur Davidson,Night Shift Cover,2026-07-16
BR-00000131-20260914_000059,2027-04-17,20:30:00,22:30:00,Hillcrest Medical Centres NHS Trust,AHP,Physiotherapy,Clinical Support Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0292-20260914_000059,Sarah Newman,Planned Leave Cover,2026-02-15
BR-00000132-20260914_000059,2026-07-31,08:00:00,10:00:00,Lakeside District Hospitals NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Administrator,Administrator,3,13.33,16.41,EMP0054-20260914_000059,Dennis Thompson,Night Shift Cover,2024-11-01
BR-00000133-20260914_000059,2026-05-25,18:45:00,00:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Neurosurgery,Surgery & Cancer,SHO,GP,GP,46.15,61.54,EMP0862-20260914_000059,Barry Atkinson,Operational Requirement,2025-04-18
BR-00000134-20260914_000059,2027-06-14,07:00:00,09:00:00,Northshire University Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0758-20260914_000059,Mr Tom Iqbal,New Service Requirement,2026-08-15
BR-00000135-20260914_000059,2026-04-07,05:30:00,17:30:00,Broadfield Clinical Services NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0336-20260914_000059,Christine Wood-Nash,Additional Patient Safety Cover,2026-01-13
BR-00000136-20260914_000059,2026-02-09,09:30:00,19:30:00,Valleyview Mental Wellness NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Data Analyst,8A,28.21,35.9,EMP0930-20260914_000059,Olivia Noble,Staff Shortage,2024-10-13
BR-00000137-20260914_000059,2026-03-03,08:30:00,18:30:00,Southgate Community & Mental Health NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0255-20260914_000059,Mr Terry Taylor,Night Shift Cover,2025-06-17
BR-00000138-20260914_000059,2026-05-14,12:45:00,21:45:00,Hillcrest Medical Centres NHS Trust,Medical,Physiotherapy,Clinical Support Services,GP,Registrar,SPR,33.33,43.59,EMP0954-20260914_000059,Aimee Moran,New Service Requirement,2024-10-06
BR-00000139-20260914_000059,2025-12-20,08:15:00,20:15:00,Broadfield Clinical Services NHS Trust,Medical,Acute Medicine,Medicine & Acute Care,Consultant,Registrar,SPR,33.33,43.59,EMP0208-20260914_000059,Janet Donnelly-Vaughan,Sickness Cover,2024-12-10
BR-00000140-20260914_000059,2025-12-10,20:15:00,02:15:00,Northwood Mental Health NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0771-20260914_000059,Mr Brian Morris,Specialist Skills Required,2025-05-07
BR-00000141-20260914_000059,2027-05-21,07:00:00,09:00:00,Broadfield Clinical Services NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Administrator,Administrator,3,13.33,16.41,EMP1167-20260914_000059,Dr Liam Wheeler,Training Cover,2025-10-28
BR-00000142-20260914_000059,2027-01-18,06:00:00,11:00:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Endocrinology,Medicine & Acute Care,Radiographer,Radiographer,6,22.56,28.21,EMP0991-20260914_000059,Dr Justin Jackson,Sickness Cover,2024-12-27
BR-00000143-20260914_000059,2027-04-14,16:15:00,18:15:00,Riverbank General Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP1200-20260914_000059,Arthur Burton,Planned Leave Cover,2026-02-25
BR-00000144-20260914_000059,2027-04-20,13:15:00,21:15:00,Westborough Acute Care NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Receptionist,Medical Secretary,4,15.38,19.49,EMP0780-20260914_000059,Nigel Howard,New Service Requirement,2026-05-19
BR-00000145-20260914_000059,2026-05-11,10:45:00,22:45:00,Eastfield Psychological Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Physiotherapist,6,22.56,28.21,EMP0025-20260914_000059,Jasmine Stewart,Weekend Cover,2026-05-08
BR-00000146-20260914_000059,2027-06-12,12:45:00,20:45:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP1073-20260914_000059,Mr Bruce Lees,Staff Shortage,2025-07-09
BR-00000147-20260914_000059,2026-11-21,11:45:00,17:45:00,Meadowbrook Community Health NHS Trust,Admin,Neurology,Medicine & Acute Care,Data Analyst,Receptionist,3,13.33,16.41,EMP0795-20260914_000059,Dr Cameron Austin,Unexpected Absence,2026-05-15
BR-00000148-20260914_000059,2026-07-31,14:15:00,22:15:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Breast Surgery,Surgery & Cancer,SHO,SHO,SHO,23.08,30.77,EMP0275-20260914_000059,Olivia Burgess,Emergency Cover,2025-03-14
BR-00000149-20260914_000059,2026-04-22,20:45:00,21:45:00,Northwood Mental Health NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,FY1/FY2,GP,GP,46.15,61.54,EMP0277-20260914_000059,Dr Albert Murphy,Maternity Leave Cover,2025-12-24
BR-00000150-20260914_000059,2027-09-05,09:45:00,13:45:00,Northwood Mental Health NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0289-20260914_000059,Gemma Spencer,Specialist Skills Required,2025-02-13
BR-00000151-20260914_000059,2027-08-15,08:30:00,13:30:00,Northwood Mental Health NHS Trust,Nursing,Postnatal Care,Women & Children,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1023-20260914_000059,Louis Hayward,Training Cover,2026-05-13
BR-00000152-20260914_000059,2025-11-05,01:30:00,09:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Physiologist,Speech Therapist,6,22.56,28.21,EMP0682-20260914_000059,Jill Faulkner-Herbert,Planned Leave Cover,2024-11-16
BR-00000153-20260914_000059,2026-11-01,01:45:00,10:45:00,Riverside Integrated Care NHS Trust,AHP,Pathology,Clinical Support Services,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP1167-20260914_000059,Rhys Warner,Training Cover,2024-10-25
BR-00000154-20260914_000059,2025-09-22,16:15:00,17:15:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP1112-20260914_000059,Amelia Cox,Emergency Cover,2024-12-27
BR-00000155-20260914_000059,2027-01-05,01:30:00,07:30:00,Lakeside District Hospitals NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0958-20260914_000059,Ms Ann Jones,Sickness Cover,2025-04-15
BR-00000156-20260914_000059,2027-06-13,09:30:00,19:30:00,Riverbank General Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP0355-20260914_000059,Marion Hamilton,Study Leave Cover,2026-08-25
BR-00000157-20260914_000059,2026-09-12,01:00:00,08:00:00,Southvale Hospitals NHS Trust,Nursing,Gynaecology,Women & Children,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0183-20260914_000059,Dr Caroline Reeves,Unexpected Absence,2025-05-04
BR-00000158-20260914_000059,2026-08-23,01:30:00,12:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Receptionist,3,13.33,16.41,EMP0679-20260914_000059,Mr Craig Cooper,Operational Requirement,2024-10-19
BR-00000159-20260914_000059,2025-11-19,07:00:00,19:00:00,Hillcrest Medical Centres NHS Trust,Medical,Finance,Corporate Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0639-20260914_000059,Clive Thomas,Weekend Cover,2025-07-19
BR-00000160-20260914_000059,2027-08-31,06:45:00,07:45:00,Riverside Integrated Care NHS Trust,Medical,Human Resources,Corporate Services,Registrar,Registrar,SPR,33.33,43.59,EMP0885-20260914_000059,Julie Byrne,Unexpected Absence,2025-10-23
BR-00000161-20260914_000059,2027-08-27,19:15:00,21:15:00,Hillcrest Medical Centres NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Administrator,Medical Secretary,4,15.38,19.49,EMP0554-20260914_000059,Dr Carl Cook,Staff Redeployment,2025-09-08
BR-00000162-20260914_000059,2027-01-06,18:00:00,01:00:00,Northwood Mental Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Consultant,Registrar,SPR,33.33,43.59,EMP0610-20260914_000059,Keith Bradley,Annual Leave Cover,2024-11-09
BR-00000163-20260914_000059,2025-12-27,20:45:00,05:45:00,Hillcrest Medical Centres NHS Trust,Admin,General Surgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0816-20260914_000059,Kelly Hart,Night Shift Cover,2025-05-06
BR-00000164-20260914_000059,2027-09-01,06:45:00,09:45:00,Northwood Mental Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Medical Secretary,4,15.38,19.49,EMP0510-20260914_000059,Sean Wall,Weekend Cover,2025-09-26
BR-00000165-20260914_000059,2027-07-17,14:15:00,22:15:00,Riverside Integrated Care NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0913-20260914_000059,Patricia Elliott,Sickness Cover,2026-06-27
BR-00000166-20260914_000059,2027-06-24,14:15:00,22:15:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Administrator,Administrator,3,13.33,16.41,EMP0635-20260914_000059,Dennis Sanderson-Smith,Unexpected Absence,2024-12-27
BR-00000167-20260914_000059,2027-05-06,03:45:00,13:45:00,Midlands Central Hospitals NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1031-20260914_000059,Margaret John,Bank Holiday Cover,2025-07-30
BR-00000168-20260914_000059,2026-09-23,12:00:00,19:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Radiology,Clinical Support Services,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP0680-20260914_000059,Joan Byrne,Planned Leave Cover,2025-09-14
BR-00000169-20260914_000059,2025-10-10,01:15:00,02:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0506-20260914_000059,Dr Valerie Brown,Study Leave Cover,2025-04-16
BR-00000170-20260914_000059,2026-12-22,13:15:00,18:15:00,Riverside Integrated Care NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0814-20260914_000059,Jessica Ali,Staff Shortage,2025-08-25
BR-00000171-20260914_000059,2027-01-30,05:15:00,17:15:00,Midlands Central Hospitals NHS Trust,Admin,Dermatology,Medicine & Acute Care,Receptionist,Data Analyst,8A,28.21,35.9,EMP0137-20260914_000059,Dylan Wright,Additional Patient Safety Cover,2026-09-09
BR-00000172-20260914_000059,2027-01-02,08:30:00,16:30:00,Southvale Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0601-20260914_000059,Helen Briggs,Unexpected Absence,2025-12-13
BR-00000173-20260914_000059,2026-06-27,10:30:00,18:30:00,Riverbank General Hospitals NHS Trust,Medical,Pharmacy,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0654-20260914_000059,Gordon Matthews-Morrison,Night Shift Cover,2026-06-10
BR-00000174-20260914_000059,2026-10-24,12:00:00,20:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,IT Support,Corporate Services,Physiotherapist,Physiologist,6,22.56,28.21,EMP0827-20260914_000059,Kim Archer,Sickness Cover,2025-03-24
BR-00000175-20260914_000059,2026-10-14,12:30:00,15:30:00,Lakeside District Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0354-20260914_000059,Vanessa Hawkins-Williams,Study Leave Cover,2025-12-03
BR-00000176-20260914_000059,2027-08-05,17:45:00,18:45:00,Eastfield Psychological Services NHS Trust,Admin,Human Resources,Corporate Services,Medical Secretary,Administrator,3,13.33,16.41,EMP0073-20260914_000059,Martyn Davis,Maternity Leave Cover,2026-01-29
BR-00000177-20260914_000059,2026-02-24,16:45:00,19:45:00,Oakridge Community Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Speech Therapist,Radiographer,6,22.56,28.21,EMP0938-20260914_000059,Dominic Mason,Night Shift Cover,2026-06-18
BR-00000178-20260914_000059,2027-05-16,18:45:00,01:45:00,Meadowbrook Community Health NHS Trust,Medical,Finance,Corporate Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0571-20260914_000059,William Foster,Planned Leave Cover,2026-01-29
BR-00000179-20260914_000059,2026-03-25,14:45:00,16:45:00,Horizon Integrated Health Partnership NHS Trust,AHP,Obstetrics,Women & Children,Pharmacist,Physiologist,6,22.56,28.21,EMP0629-20260914_000059,Mrs Ann Davies,Sickness Cover,2025-03-27
