emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0065-20260913_210636,Charles,Rowley,dorothyberry@example.com,1974-12-23,+44191 496 0270,"Flat 81
Martin Lodge
New Vincentview
N70 9TP",Male,Westmere Community Health NHS Trust,Black,Nigeria,ILR,Admin,Medical Secretary,Critical Care & Anaesthesia,4,18.08,2018-05-07,2018-06-18,20.0,0.53,GMC,Bank,Suspended,LX857754,2029-12-02,JY157879,2027-03-20,2027-07-09,2018-05-28
EMP0066-20260913_210636,Rosie,Fletcher,derekhoward@example.com,1961-12-08,+44(0)151 4960082,"561 Rose Field
McDonaldmouth
N8 5FR",Female,Northwood Mental Health NHS Trust,White,United States,Dependent,Medical,Consultant,Women & Children,CONS,65.59,2026-01-30,2026-03-13,18.75,0.5,None,Bank,Suspended,MR456309,2029-09-22,BT409013,2028-01-12,2027-09-04,2026-02-20
EMP0067-20260913_210636,Mohammed,Carter,jwalker@example.com,1973-12-11,(029) 2018331,"Studio 00
Murray Mountains
East Callumshire
NG7R 7YS",Male,Southgate Community & Mental Health NHS Trust,Asian,India,British Citizen,AHP,Radiographer,Surgery & Cancer,6,26.61,2022-07-11,2022-08-15,15.0,0.4,NMC,Bank,On Leave,IM429126,2027-03-24,OG362151,2031-01-22,2026-12-27,2022-08-01
EMP0068-20260913_210636,Derek,Mitchell,dawnwood@example.org,1986-04-18,+441314960237,"332 Watson Prairie
West Yvonne
WS08 1RY",Female,Midlands Central Hospitals NHS Trust,Asian,Japan,Dependent,Medical,SHO,Women & Children,SHO,23.76,2021-07-01,2021-08-05,30.0,0.8,HCPC,Fixed Term,On Leave,JG171381,2028-08-24,SU764575,2031-05-06,2027-07-28,2021-07-22
EMP0069-20260913_210636,Hilary,Jones,stephenmarshall@example.com,1983-01-30,03069990412,"043 Marilyn Meadows
Armstrongton
NP09 0EL",Female,Broadfield Clinical Services NHS Trust,White,New Zealand,ILR,Nursing,Senior Staff Nurse,Corporate Services,6,25.8,2026-03-07,2026-04-18,30.0,0.8,HCPC,Fixed Term,Suspended,SO631321,2029-07-02,NW451730,2027-06-07,2026-10-02,2026-03-28
EMP0070-20260913_210636,Ruth,Roberts,frances25@example.net,1965-03-06,+443069990460,"Studio 03
Kieran Hill
Joanstad
S4B 4PG",Male,Southvale Hospitals NHS Trust,Black,Barbados,Dependent,AHP,Physiologist,Women & Children,6,25.0,2020-05-07,2020-06-18,15.0,0.4,GMC,Fixed Term,Active,LK460696,2027-08-23,JH371162,2030-04-26,2027-02-25,2020-05-28
EMP0071-20260913_210636,Naomi,Ross,bparry@example.net,1988-01-12,01632960014,"59 O'Brien Pines
North Jenniferborough
FY9A 1FX",Female,Eastmoor Teaching Hospitals NHS Trust,Mixed,Ghana,British Citizen,Admin,Receptionist,Medicine & Acute Care,3,16.08,2020-10-17,2020-11-28,15.0,0.4,HCPC,Bank,On Leave,TD639862,2029-02-23,RT338480,2031-07-31,2027-04-03,2020-11-07
EMP0072-20260913_210636,Callum,Wood,odonnellnicholas@example.net,1986-01-14,(01632) 960868,"Studio 1
Beth Turnpike
Jacktown
W2K 0GZ",Male,Lakeside District Hospitals NHS Trust,Mixed,South Africa,British Citizen,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,19.26,2023-10-03,2023-11-07,18.75,0.5,None,Bank,Suspended,KG943530,2031-03-03,PR602430,2028-04-12,2027-01-09,2023-10-24
EMP0073-20260913_210636,Glenn,Hunt,jacob03@example.com,1994-10-27,+44(0)3069990140,"24 Brown Glens
Port Natalie
S00 9DA",Female,Riverside Integrated Care NHS Trust,White,Canada,Dependent,Admin,Data Analyst,Critical Care & Anaesthesia,8A,35.57,2024-09-03,2024-10-01,20.0,0.53,None,Fixed Term,On Leave,UX819628,2030-05-24,AD929083,2027-12-24,2027-04-10,2024-09-24
EMP0074-20260913_210636,Jamie,Whittaker,glenn00@example.net,1998-12-31,0808 157 0676,"Studio 84
Rogers Bypass
Guyside
B8S 3YT",Female,Southgate Community & Mental Health NHS Trust,White,New Zealand,Dependent,Admin,Data Analyst,Clinical Support Services,8A,30.71,2017-11-27,2018-01-08,20.0,0.53,GMC,Bank,On Leave,AT714994,2027-07-21,TS218777,2029-09-02,2027-04-21,2017-12-18
EMP0075-20260913_210636,Amber,Hughes,hcarter@example.org,1976-10-01,0289018644,"Flat 1
Hawkins Bridge
Georginatown
G66 6EG",Male,Westborough Acute Care NHS Trust,Mixed,New Zealand,Dependent,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,30.28,2017-08-12,2017-09-09,30.0,0.8,HCPC,Permanent,Suspended,CG428802,2030-01-26,VN905456,2027-09-27,2027-04-18,2017-09-02
EMP0076-20260913_210636,Julie,Campbell,toby25@example.org,1991-09-19,020 7946 0580,"Flat 7
Morris Shores
Whiteheadstad
CF4 4AY",Female,Lakeside District Hospitals NHS Trust,Mixed,South Africa,Dependent,Nursing,Nursery Nurse,Emergency & Urgent Care,2,13.24,2018-04-20,2018-05-18,18.75,0.5,None,Fixed Term,Active,TI740483,2030-03-03,QB381059,2031-08-19,2027-09-01,2018-05-11
EMP0077-20260913_210636,Charlotte,Williams,stonebeth@example.net,1974-10-30,(028)9018503,"3 Hall Springs
Thomasburgh
E00 8TZ",Female,Westmere Community Health NHS Trust,White,New Zealand,British Citizen,Nursing,Senior Staff Nurse,Women & Children,6,28.15,2020-08-28,2020-09-25,20.0,0.53,GMC,Bank,Active,LB440335,2026-11-15,IO221706,2029-05-31,2027-08-15,2020-09-18
EMP0078-20260913_210636,Thomas,Harris,linda89@example.org,1993-09-03,(0151)4960958,"770 Haynes Rapids
South Dennisview
N0F 4PS",Female,Southvale Hospitals NHS Trust,Mixed,Japan,ILR,Admin,Data Analyst,Medicine & Acute Care,8A,32.85,2025-11-06,2025-12-18,18.75,0.5,HCPC,Fixed Term,Suspended,WV909754,2027-07-06,LM185009,2028-10-13,2027-09-03,2025-11-27
EMP0079-20260913_210636,Francesca,Clarke,dannycarter@example.net,1988-04-01,(0114)4960581,"1 Lewis Crossroad
West Jeanfurt
FK6 0ZJ",Male,Oakridge Community Services NHS Trust,Asian,India,Dependent,Nursing,Ward Manager,Women & Children,8A,32.73,2020-11-12,2020-12-10,20.0,0.53,NMC,Fixed Term,Inactive,VY222928,2030-04-16,TV012209,2030-06-09,2027-05-13,2020-12-03
EMP0080-20260913_210636,Dale,Hunter,norman38@example.net,1978-09-09,+44(0)117 4960509,"Studio 53
Carl Springs
South Elizabeth
CW6B 7JW",Male,Riverbank General Hospitals NHS Trust,Mixed,New Zealand,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,4,17.05,2023-10-15,2023-11-26,37.5,1.0,GMC,Fixed Term,Suspended,IY319625,2027-09-07,UE439123,2028-06-17,2027-03-03,2023-11-05
EMP0081-20260913_210636,Abdul,Smith,suzanne55@example.org,1987-03-16,(01632) 960 238,"Studio 8
Robson Viaduct
Lake Bethanfort
M1H 8TY",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Kenya,ILR,Nursing,Nursery Nurse,Emergency & Urgent Care,2,14.35,2018-06-16,2018-07-28,15.0,0.4,None,Fixed Term,Suspended,JO686442,2031-05-15,GT857444,2028-05-25,2026-10-24,2018-07-07
EMP0082-20260913_210636,Lewis,Stevenson,wilsonchloe@example.net,1969-11-27,+44(0)29 2018 0519,"9 Stewart Track
Nigeltown
AB7 9RT",Male,Riverside Integrated Care NHS Trust,Black,Kenya,Skilled Worker,Admin,Receptionist,Medicine & Acute Care,3,15.8,2024-08-13,2024-09-24,18.75,0.5,NMC,Fixed Term,On Leave,QW853795,2031-01-01,BR406960,2028-12-24,2027-06-11,2024-09-03
EMP0083-20260913_210636,Teresa,Shaw,hudsondouglas@example.net,1995-04-10,+44(0)1154960235,"711 Pritchard Pines
Herbertview
WC42 7JB",Male,Lakeside District Hospitals NHS Trust,White,New Zealand,Dependent,Nursing,Ward Manager,Women & Children,8A,31.92,2025-03-22,2025-04-26,18.75,0.5,NMC,Fixed Term,Suspended,NT981391,2030-01-10,GG956081,2027-11-16,2027-06-13,2025-04-12
EMP0084-20260913_210636,Norman,Hooper,ymorgan@example.com,1994-12-24,(020) 74960369,"254 Slater Valley
New Jeffrey
TW5H 1GD",Male,Westborough Acute Care NHS Trust,Black,Kenya,Dependent,Admin,Administrator,Clinical Support Services,3,13.74,2019-02-21,2019-04-04,30.0,0.8,None,Permanent,On Leave,QE979318,2030-05-31,FI606353,2030-04-15,2027-04-12,2019-03-14
EMP0085-20260913_210636,Stewart,Archer,charlesnorris@example.com,1969-04-27,(0117)4960076,"001 Jeremy Prairie
West Karl
WD28 7LF",Female,Greenhaven Acute & Specialist Care NHS Trust,Asian,Thailand,British Citizen,Medical,Consultant,Surgery & Cancer,CONS,52.87,2020-03-13,2020-04-17,20.0,0.53,NMC,Permanent,On Leave,QK234251,2029-04-10,YM359285,2029-04-04,2027-05-29,2020-04-03
EMP0086-20260913_210636,Marie,Wright,tuckerlorraine@example.org,1984-08-21,+44191 496 0515,"Studio 37y
Diane Isle
North Glenfort
G3 0GJ",Female,Riverbank General Hospitals NHS Trust,Asian,Thailand,Dependent,Nursing,Charge Nurse,Corporate Services,7,29.29,2020-04-07,2020-05-19,20.0,0.53,None,Fixed Term,On Leave,OT990470,2027-11-04,NX937066,2030-06-08,2027-06-10,2020-04-28
EMP0087-20260913_210636,Jason,Ferguson,elainenorman@example.org,2004-09-17,+44(0)1314960127,"Studio 71U
Sandra Summit
Lake Barbara
PR3 3JA",Male,Eastfield Psychological Services NHS Trust,Black,Barbados,Dependent,AHP,Physiologist,Women & Children,6,22.67,2019-01-04,2019-02-15,30.0,0.8,GMC,Permanent,Inactive,YF905302,2030-04-03,TO803995,2029-03-04,2027-01-08,2019-01-25
EMP0088-20260913_210636,Eleanor,Crawford,adamsmary@example.com,1976-03-05,+44(0)1914960501,"Studio 01
Leanne Roads
Thomasside
N7U 1TZ",Female,Eastfield Psychological Services NHS Trust,White,Canada,Skilled Worker,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,13.56,2024-03-13,2024-04-17,37.5,1.0,HCPC,Fixed Term,On Leave,AE572614,2031-04-25,GL437234,2030-03-13,2026-11-11,2024-04-03
EMP0089-20260913_210636,Beverley,Hodgson,rhysharrison@example.net,1988-12-27,0114 4960061,"83 Johnson Port
New Janicestad
B62 7HS",Male,Oakridge Community Services NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,Admin,Data Analyst,Corporate Services,8A,32.4,2022-11-23,2023-01-04,37.5,1.0,None,Permanent,On Leave,TM689595,2029-07-09,XT111273,2027-07-07,2027-08-06,2022-12-14
EMP0090-20260913_210636,Jenna,Patel,wdunn@example.com,1984-05-21,+44114 496 0254,"Studio 5
Burns Ramp
Damienland
DY8B 3QU",Male,Riverbank General Hospitals NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Administrator,Corporate Services,3,14.07,2024-01-12,2024-02-16,37.5,1.0,GMC,Permanent,Suspended,CU472821,2026-12-27,HG897182,2031-08-27,2027-03-03,2024-02-02
EMP0091-20260913_210636,Tony,King,unicholls@example.com,2001-12-08,(01632)960063,"6 Hunter Mountain
New Keith
L3 4WA",Male,Northwood Mental Health NHS Trust,Asian,India,Skilled Worker,Medical,Consultant,Critical Care & Anaesthesia,CONS,62.89,2017-10-29,2017-12-03,30.0,0.8,None,Fixed Term,Active,IN312983,2030-08-20,ER361349,2029-03-22,2027-04-02,2017-11-19
EMP0092-20260913_210636,Allan,Hodgson,kim29@example.net,1982-05-24,+441632960850,"7 Wilkinson Throughway
Stuartfurt
W8T 7RT",Male,Westmere Community Health NHS Trust,Mixed,United States,Dependent,AHP,Physiologist,Critical Care & Anaesthesia,6,27.51,2021-03-30,2021-04-27,18.75,0.5,None,Bank,Inactive,QQ634050,2027-06-15,NM680821,2030-04-05,2027-03-20,2021-04-20
EMP0093-20260913_210636,Charlotte,Smith,charles16@example.net,1980-03-20,+44289018166,"Studio 92x
Cox Streets
Hayesborough
NR6H 2UA",Female,Broadfield Clinical Services NHS Trust,Mixed,United Kingdom,Dependent,Nursing,Healthcare Assistant,Clinical Support Services,2,12.74,2026-08-08,2026-09-12,20.0,0.53,NMC,Bank,Suspended,VH093118,2029-11-18,DW887056,2030-10-07,2027-01-08,2026-08-29
EMP0094-20260913_210636,Daniel,Cox,mooreowen@example.net,1984-06-03,+44(0)118 4960714,"117 Simpson Drives
Daviesborough
CO7E 5NA",Male,Valleyview Mental Wellness NHS Trust,Asian,India,ILR,Admin,Data Analyst,Emergency & Urgent Care,8A,33.74,2017-11-01,2017-12-06,20.0,0.53,HCPC,Fixed Term,Active,MM917053,2027-08-09,SC196999,2030-04-09,2027-02-10,2017-11-22
EMP0095-20260913_210636,Olivia,Gregory,hardysamuel@example.net,1970-11-09,+44(0)191 496 0708,"694 White Road
East Stewartberg
KW4V 6UU",Male,Broadfield Clinical Services NHS Trust,White,New Zealand,Dependent,Medical,FY1/FY2,Corporate Services,FY1,20.86,2017-09-27,2017-10-25,37.5,1.0,NMC,Fixed Term,Inactive,WR660410,2028-10-15,LH252524,2029-01-04,2026-10-29,2017-10-18
EMP0096-20260913_210636,Victoria,Brennan,gerardmorris@example.org,1970-12-20,+44(0)2074960861,"664 Wood Circle
North Lukeside
PE53 0WE",Female,Eastmoor Teaching Hospitals NHS Trust,Black,South Africa,British Citizen,Nursing,Charge Nurse,Emergency & Urgent Care,7,27.56,2019-07-16,2019-08-20,20.0,0.53,HCPC,Bank,Active,JV788331,2029-10-11,MH295392,2028-12-31,2027-04-02,2019-08-06
EMP0097-20260913_210636,Justin,Henderson,jnaylor@example.net,1987-03-07,+44(0)1144960259,"Studio 6
Price Terrace
Georgiaburgh
B55 8BQ",Female,Southgate Community & Mental Health NHS Trust,Asian,Thailand,Dependent,Admin,Data Analyst,Corporate Services,8A,31.93,2026-03-10,2026-04-14,18.75,0.5,None,Bank,Suspended,IR091446,2027-11-16,ZZ676727,2026-10-09,2027-03-26,2026-03-31
EMP0098-20260913_210636,Rita,Shah,zjenkins@example.org,1967-11-20,+441184960902,"Studio 10
Jackson Fords
Daveyberg
DA6 6XX",Male,Meadowbrook Community Health NHS Trust,Black,Kenya,British Citizen,Medical,FY1/FY2,Medicine & Acute Care,FY1,20.03,2021-07-08,2021-08-12,30.0,0.8,NMC,Permanent,Inactive,RZ237879,2029-12-13,TL897801,2027-11-09,2027-02-06,2021-07-29
EMP0099-20260913_210636,Natalie,Harrison,barbara58@example.net,1983-03-31,(0191)4960718,"Flat 2
Baker Greens
Gibbsmouth
L57 3ZP",Female,Westmere Community Health NHS Trust,Black,Nigeria,British Citizen,AHP,Speech Therapist,Medicine & Acute Care,6,25.56,2023-01-14,2023-02-25,30.0,0.8,GMC,Bank,Suspended,PM484608,2030-08-30,SQ242430,2029-03-31,2027-02-14,2023-02-04
EMP0100-20260913_210636,Jayne,Watts,iainporter@example.org,2007-03-27,020 7946 0989,"85 Harris Center
Charlottebury
E82 3NW",Female,Hillcrest Medical Centres NHS Trust,White,Canada,ILR,AHP,Physiotherapist,Surgery & Cancer,6,27.03,2020-10-13,2020-11-17,20.0,0.53,NMC,Fixed Term,Suspended,SM190793,2027-03-19,MB387187,2027-09-05,2027-03-24,2020-11-03
EMP0101-20260913_210636,Gareth,Hayward,mary69@example.net,1967-08-16,(0116) 496 0056,"29 White Lodge
East Stephen
B74 0GL",Male,Westmere Community Health NHS Trust,Black,Nigeria,British Citizen,AHP,Physiologist,Corporate Services,6,25.85,2026-03-27,2026-05-08,18.75,0.5,None,Bank,Suspended,FF393282,2027-02-19,LU993535,2030-03-27,2027-06-27,2026-04-17
EMP0102-20260913_210636,Nicola,Hughes,deborah58@example.net,2001-06-03,+44(0)113 4960234,"120 Morgan Springs
Port Duncan
L1 0JR",Female,Midlands Central Hospitals NHS Trust,Asian,Thailand,Skilled Worker,Medical,GP,Corporate Services,GP,57.58,2019-10-01,2019-10-29,20.0,0.53,HCPC,Fixed Term,Suspended,OO670059,2028-10-30,VN144839,2027-09-06,2027-06-05,2019-10-22
EMP0103-20260913_210636,Leah,Evans,karl41@example.net,1983-03-07,+44(0)115 496 0716,"Flat 95M
Sutton Plain
Porterview
NR6 6ZB",Male,Hillcrest Medical Centres NHS Trust,Asian,China,British Citizen,Admin,Data Analyst,Medicine & Acute Care,8A,31.43,2017-07-21,2017-08-25,37.5,1.0,HCPC,Bank,On Leave,PT605456,2027-08-29,RW397814,2028-07-25,2027-07-29,2017-08-11
EMP0104-20260913_210636,Craig,Patterson,kennethreid@example.com,1965-12-22,(0117) 496 0368,"Flat 78
Ryan Ways
Royhaven
WC7M 5XE",Female,Westborough Acute Care NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,19.99,2018-08-19,2018-09-23,37.5,1.0,None,Permanent,On Leave,VV380987,2029-03-12,FC154049,2030-09-12,2026-12-08,2018-09-09
EMP0105-20260913_210636,Glenn,Burton,lbradshaw@example.net,1989-08-10,(0113) 4960587,"Flat 9
Sarah Park
Ireneport
BR9V 5LH",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Australia,Dependent,Nursing,Nursery Nurse,Critical Care & Anaesthesia,2,13.48,2021-09-05,2021-10-10,15.0,0.4,GMC,Permanent,Active,XL964162,2031-03-11,BK249984,2027-02-18,2027-01-20,2021-09-26
EMP0106-20260913_210636,Lynn,Robinson,peterbell@example.net,1963-01-30,+4428 9018575,"Studio 35
Sullivan Forest
Brownton
L68 8FG",Female,Broadfield Clinical Services NHS Trust,Mixed,Jamaica,Dependent,Nursing,Ward Manager,Medicine & Acute Care,8A,35.5,2026-04-07,2026-05-12,15.0,0.4,NMC,Bank,Suspended,BG942068,2027-01-03,FM850311,2026-11-15,2027-04-22,2026-04-28
EMP0107-20260913_210636,Allan,Birch,aharrison@example.org,1995-06-27,029 2018 0086,"Flat 1
Elliot Ports
Connorport
L27 6SN",Female,Southgate Community & Mental Health NHS Trust,White,Australia,ILR,Admin,Medical Secretary,Clinical Support Services,4,15.48,2020-12-10,2021-01-21,15.0,0.4,NMC,Permanent,Inactive,OJ107220,2027-01-21,UD119691,2027-07-28,2026-11-18,2020-12-31
EMP0108-20260913_210636,Rachael,Moore,oryan@example.com,1989-01-05,(0114) 496 0378,"Flat 10D
Timothy Landing
Lesleymouth
PL1 6GH",Female,Valleyview Mental Wellness NHS Trust,White,Australia,British Citizen,Admin,Receptionist,Surgery & Cancer,3,14.02,2023-07-22,2023-08-26,20.0,0.53,NMC,Permanent,Active,WC339979,2031-06-22,FN666436,2031-02-21,2027-08-09,2023-08-12
EMP0109-20260913_210636,Lydia,Thompson,shawmark@example.net,1969-04-12,0141 4960450,"Studio 45
Doyle Glen
New Tomfurt
E46 0RF",Female,Midlands Central Hospitals NHS Trust,Asian,Japan,British Citizen,Admin,Data Analyst,Clinical Support Services,8A,29.36,2023-12-16,2024-01-27,15.0,0.4,NMC,Permanent,On Leave,EK086054,2028-02-28,HZ972536,2026-12-31,2027-01-07,2024-01-06
EMP0110-20260913_210636,Derek,Williams,sarah01@example.net,1979-05-27,(0121)4960374,"4 Robinson Square
East Frances
G3U 1UL",Male,Horizon Integrated Health Partnership NHS Trust,Black,Jamaica,British Citizen,Medical,GP,Clinical Support Services,GP,47.11,2017-09-06,2017-10-11,18.75,0.5,None,Fixed Term,Suspended,PQ865382,2027-09-02,PD541683,2030-04-11,2027-05-01,2017-09-27
EMP0111-20260913_210636,Stephen,Slater,brennanbrian@example.org,2005-11-05,+44141 4960744,"Studio 02
Chapman Brooks
North Lewis
N55 4FB",Male,Meadowbrook Community Health NHS Trust,Black,Ghana,British Citizen,AHP,Speech Therapist,Women & Children,6,27.13,2019-01-27,2019-03-10,20.0,0.53,None,Fixed Term,On Leave,AE912634,2030-01-09,KX328758,2027-02-27,2027-07-12,2019-02-17
EMP0112-20260913_210636,Charlie,Murray,donald27@example.net,1962-04-09,(0131) 4960953,"44 Amber Cape
Jillfurt
EX43 6ES",Male,Meadowbrook Community Health NHS Trust,Asian,China,ILR,Nursing,Charge Nurse,Women & Children,7,31.87,2019-02-07,2019-03-21,18.75,0.5,GMC,Permanent,Suspended,BU987070,2027-08-12,YJ299569,2028-01-15,2027-08-09,2019-02-28
EMP0113-20260913_210636,Chloe,Johnson,roger22@example.net,1990-09-14,+44(0)808 1570062,"Studio 83V
Smart Ford
Terenceport
L9 0JT",Male,Hillcrest Medical Centres NHS Trust,Black,Barbados,Skilled Worker,Admin,Receptionist,Women & Children,3,13.41,2020-08-09,2020-09-20,18.75,0.5,None,Fixed Term,Active,NR952740,2030-05-24,TJ257798,2029-10-17,2026-11-18,2020-08-30
EMP0114-20260913_210636,Robin,Reynolds,trevor55@example.com,1985-10-26,+44(0)1632960197,"03 Danielle Square
East Julieland
OX14 7UT",Female,Riverside Integrated Care NHS Trust,Asian,Japan,ILR,Medical,Registrar,Medicine & Acute Care,SPR,41.28,2018-12-01,2019-01-05,30.0,0.8,HCPC,Bank,Suspended,XU119038,2029-01-22,VS932987,2027-02-24,2026-10-09,2018-12-22
EMP0115-20260913_210636,Patrick,Stokes,stephenlewis@example.net,1999-02-14,+44(0)909 879 0615,"951 Brenda Mount
Robertsshire
RM9 1ZN",Male,Riverside Integrated Care NHS Trust,Black,South Africa,British Citizen,AHP,Physiologist,Women & Children,6,24.58,2021-07-21,2021-08-25,15.0,0.4,HCPC,Fixed Term,Inactive,IU109682,2028-02-15,KU292866,2029-09-28,2027-07-30,2021-08-11
EMP0116-20260913_210636,Kevin,Nixon,steelebrian@example.org,1985-10-22,(0121) 4960286,"Flat 08
Leah Underpass
Sharonville
G1 7HA",Female,Northwood Mental Health NHS Trust,Mixed,China,Dependent,AHP,Physiotherapist,Surgery & Cancer,6,23.77,2026-06-01,2026-06-29,20.0,0.53,HCPC,Fixed Term,On Leave,MT453738,2029-05-05,ER063143,2027-04-28,2027-01-17,2026-06-22
EMP0117-20260913_210636,Janice,White,lorraine20@example.net,1967-02-23,+44(0)29 2018722,"Studio 11s
Francis Forges
Jemmaberg
CM26 0NS",Female,Horizon Integrated Health Partnership NHS Trust,Mixed,United States,Skilled Worker,Admin,Receptionist,Women & Children,3,14.64,2019-11-11,2019-12-23,15.0,0.4,HCPC,Bank,Suspended,MC701811,2030-12-22,GG997335,2027-10-26,2027-06-27,2019-12-02
EMP0118-20260913_210636,Tracy,Patel,albert26@example.com,1973-05-25,0116 496 0748,"Flat 81
Higgins Ville
Port Jacqueline
NN7A 1PP",Female,Broadfield Clinical Services NHS Trust,Black,Nigeria,ILR,Nursing,Senior Staff Nurse,Clinical Support Services,6,24.9,2017-07-19,2017-08-23,30.0,0.8,HCPC,Permanent,Active,OS067615,2031-03-14,TK451882,2031-06-06,2027-02-14,2017-08-09
EMP0119-20260913_210636,Laura,Jones,rachelkhan@example.com,1994-03-02,0131 4960620,"9 Clifford Road
Port Mary
L1J 7NL",Male,Riverbank General Hospitals NHS Trust,Black,Trinidad and Tobago,British Citizen,AHP,Pharmacist,Surgery & Cancer,5,22.71,2022-12-25,2023-01-22,15.0,0.4,NMC,Permanent,On Leave,QK281866,2030-05-16,DD120473,2028-03-27,2026-10-29,2023-01-15
EMP0120-20260913_210636,Leonard,Buckley,qrobinson@example.org,1962-04-06,0306 9990418,"8 Allen Roads
East Clairehaven
PR8E 0WB",Female,Southgate Community & Mental Health NHS Trust,White,New Zealand,Skilled Worker,Medical,SHO,Medicine & Acute Care,SHO,26.78,2024-10-08,2024-11-05,37.5,1.0,NMC,Permanent,Inactive,VX192342,2028-02-16,KG671310,2027-11-25,2027-05-04,2024-10-29
EMP0121-20260913_210636,Megan,Bradshaw,browntrevor@example.org,1963-11-26,(0141)4960833,"Studio 54
Harding Expressway
West Paula
E83 7RW",Male,Valleyview Mental Wellness NHS Trust,Black,Barbados,Dependent,Medical,GP,Surgery & Cancer,GP,56.79,2022-05-17,2022-06-28,30.0,0.8,GMC,Bank,Inactive,UJ478587,2029-09-14,NR675685,2031-03-19,2027-05-23,2022-06-07
EMP0122-20260913_210636,Dale,Barnes,jill81@example.com,1971-05-05,(01632) 960 811,"Studio 9
Tucker Spring
North Samuelfort
CT73 8JE",Male,Westborough Acute Care NHS Trust,Mixed,Thailand,ILR,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,21.37,2023-11-22,2024-01-03,20.0,0.53,HCPC,Fixed Term,Suspended,GC161212,2030-12-06,NT040016,2027-01-14,2027-06-11,2023-12-13
EMP0123-20260913_210636,Natalie,Stewart,howardchelsea@example.org,1968-08-25,(0121) 496 0719,"Flat 2
Richardson Meadow
Shanestad
L4 9NQ",Male,Midlands Central Hospitals NHS Trust,Black,Ghana,Dependent,AHP,Pharmacist,Corporate Services,5,19.2,2023-03-12,2023-04-09,30.0,0.8,NMC,Bank,Inactive,AX810362,2029-08-15,CH506263,2031-07-29,2027-06-11,2023-04-02
