booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00000103-20260916_215328,2026-09-22,22:45:00,08:45:00,Hillcrest Medical Centres NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Administrator,3,13.33,16.41,EMP0112-20260916_215328,Dawn Campbell,Unexpected Absence,2026-05-30
BR-00000104-20260916_215328,2026-11-29,03:45:00,07:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Communications,Corporate Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0314-20260916_215328,Shane Clarke,High Acuity Patients,2025-08-29
BR-00000105-20260916_215328,2026-04-18,09:45:00,12:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0918-20260916_215328,Dr Justin Wilson,Study Leave Cover,2026-06-24
BR-00000106-20260916_215328,2027-03-29,19:45:00,06:45:00,Lakeside District Hospitals NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0950-20260916_215328,Max Smith,Ward Capacity Increase,2025-03-25
BR-00000107-20260916_215328,2027-03-13,00:30:00,07:30:00,Riverbank General Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0301-20260916_215328,Robin Holland,Maternity Leave Cover,2025-06-30
BR-00000108-20260916_215328,2026-03-17,20:00:00,03:00:00,Westborough Acute Care NHS Trust,Medical,Orthopaedics,Surgery & Cancer,Consultant,FY1/FY2,FY1,18.46,21.54,EMP1013-20260916_215328,Gemma Smith,Planned Leave Cover,2026-07-10
BR-00000109-20260916_215328,2026-10-25,00:45:00,08:45:00,Broadfield Clinical Services NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Medical Secretary,Administrator,3,13.33,16.41,EMP0979-20260916_215328,Terence Graham,Unexpected Absence,2025-06-21
BR-00000110-20260916_215328,2025-11-07,08:15:00,12:15:00,Broadfield Clinical Services NHS Trust,Admin,Radiology,Clinical Support Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0325-20260916_215328,Sharon Nicholls,Staff Redeployment,2026-06-05
BR-00000111-20260916_215328,2026-11-01,03:45:00,15:45:00,Lakeside District Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP1097-20260916_215328,Danielle Sykes,Training Cover,2025-07-20
BR-00000112-20260916_215328,2025-12-11,07:00:00,18:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0995-20260916_215328,Ms Lisa Slater,Planned Leave Cover,2025-07-06
BR-00000113-20260916_215328,2027-02-21,11:00:00,17:00:00,Southgate Community & Mental Health NHS Trust,Admin,Paediatrics,Women & Children,Data Analyst,Receptionist,3,13.33,16.41,EMP0627-20260916_215328,Michael White,High Acuity Patients,2026-04-14
BR-00000114-20260916_215328,2026-11-22,01:15:00,06:15:00,Broadfield Clinical Services NHS Trust,Medical,General Surgery,Surgery & Cancer,GP,Registrar,SPR,33.33,43.59,EMP0654-20260916_215328,Anne Lee,Study Leave Cover,2025-12-15
BR-00000115-20260916_215328,2026-09-13,17:30:00,03:30:00,Riverbank General Hospitals NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0812-20260916_215328,Mark Taylor,New Service Requirement,2024-10-11
BR-00000116-20260916_215328,2027-03-12,17:45:00,18:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Registrar,Registrar,SPR,33.33,43.59,EMP0062-20260916_215328,Lawrence Walker,Operational Requirement,2026-01-10
BR-00000117-20260916_215328,2026-03-10,13:00:00,14:00:00,Northwood Mental Health NHS Trust,Medical,Postnatal Care,Women & Children,SHO,SHO,SHO,23.08,30.77,EMP0727-20260916_215328,Phillip Morrison,Increased Patient Demand,2025-02-21
BR-00000118-20260916_215328,2026-04-27,08:45:00,10:45:00,Eastfield Psychological Services NHS Trust,AHP,Obstetrics,Women & Children,Speech Therapist,Physiologist,6,22.56,28.21,EMP0148-20260916_215328,Harry Giles,New Service Requirement,2025-07-28
BR-00000119-20260916_215328,2026-09-04,03:00:00,06:00:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Pathology,Clinical Support Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0611-20260916_215328,Andrea Phillips,Maternity Leave Cover,2026-01-05
BR-00000120-20260916_215328,2027-02-17,09:30:00,19:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,General Surgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP0538-20260916_215328,Mohamed Flynn,High Acuity Patients,2025-04-08
BR-00000121-20260916_215328,2027-02-14,04:00:00,06:00:00,Northshire University Hospitals NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0574-20260916_215328,Kathryn Armstrong,Night Shift Cover,2025-07-20
BR-00000122-20260916_215328,2025-11-13,01:00:00,05:00:00,Horizon Integrated Health Partnership NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Speech Therapist,Physiologist,6,22.56,28.21,EMP0269-20260916_215328,Mr Steven Wheeler,Ward Capacity Increase,2026-03-25
BR-00000123-20260916_215328,2026-05-18,17:00:00,00:00:00,Oakridge Community Services NHS Trust,Medical,Radiology,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0331-20260916_215328,Gregory Jones,Bank Holiday Cover,2025-12-06
BR-00000124-20260916_215328,2026-04-17,00:15:00,10:15:00,Valleyview Mental Wellness NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Data Analyst,Receptionist,3,13.33,16.41,EMP0484-20260916_215328,Carl Burns-Smith,Planned Leave Cover,2025-10-17
BR-00000125-20260916_215328,2027-07-20,02:45:00,03:45:00,Eastfield Psychological Services NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,GP,GP,46.15,61.54,EMP0659-20260916_215328,Amber Norris,Study Leave Cover,2026-05-11
BR-00000126-20260916_215328,2026-04-21,12:45:00,00:45:00,Riverside Integrated Care NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0893-20260916_215328,Christine Wilson,Sickness Cover,2025-07-08
BR-00000127-20260916_215328,2026-11-20,13:30:00,20:30:00,Riverside Integrated Care NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1014-20260916_215328,Megan Thomas-Ward,Additional Patient Safety Cover,2025-05-05
BR-00000128-20260916_215328,2025-11-04,00:45:00,02:45:00,Northshire University Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0559-20260916_215328,Ms Molly Blake,Annual Leave Cover,2025-09-22
BR-00000129-20260916_215328,2026-09-26,06:30:00,09:30:00,Southvale Hospitals NHS Trust,Medical,Orthopaedics,Surgery & Cancer,Consultant,GP,GP,46.15,61.54,EMP0718-20260916_215328,Ms Sheila Hope,New Service Requirement,2025-03-02
BR-00000130-20260916_215328,2026-10-03,15:00:00,01:00:00,Westborough Acute Care NHS Trust,Medical,Facilities Management,Corporate Services,GP,Consultant,CONS,48.72,71.79,EMP0995-20260916_215328,Kenneth Freeman,Emergency Cover,2025-02-17
BR-00000131-20260916_215328,2026-05-14,02:30:00,03:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Geriatrics,Medicine & Acute Care,Registrar,Consultant,CONS,48.72,71.79,EMP1083-20260916_215328,Alexandra Williams,Increased Patient Demand,2025-01-06
BR-00000132-20260916_215328,2026-06-23,18:15:00,02:15:00,Eastfield Psychological Services NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0612-20260916_215328,Alexandra Lee,Annual Leave Cover,2025-08-30
BR-00000133-20260916_215328,2026-11-24,19:30:00,04:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Pathology,Clinical Support Services,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0785-20260916_215328,Dr Luke Welch,Annual Leave Cover,2024-11-04
BR-00000134-20260916_215328,2027-03-02,04:30:00,11:30:00,Midlands Central Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Speech Therapist,Radiographer,6,22.56,28.21,EMP0320-20260916_215328,Naomi Moore-Cooke,Additional Patient Safety Cover,2025-09-15
BR-00000135-20260916_215328,2025-12-11,22:30:00,05:30:00,Riverside Integrated Care NHS Trust,Admin,Facilities Management,Corporate Services,Data Analyst,Receptionist,3,13.33,16.41,EMP1129-20260916_215328,Dr Ruth Hyde,Maternity Leave Cover,2025-07-18
BR-00000136-20260916_215328,2026-06-29,13:45:00,23:45:00,Riverbank General Hospitals NHS Trust,Admin,Oncology,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0801-20260916_215328,Kathryn Rahman,Maternity Leave Cover,2025-09-21
BR-00000137-20260916_215328,2027-01-30,17:00:00,03:00:00,Westborough Acute Care NHS Trust,AHP,General Surgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0963-20260916_215328,Lynne Parsons,Annual Leave Cover,2024-10-30
BR-00000138-20260916_215328,2026-05-31,21:15:00,23:15:00,Midlands Central Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Administrator,Medical Secretary,4,15.38,19.49,EMP0108-20260916_215328,Dr Carl Smith,Emergency Cover,2024-11-23
BR-00000139-20260916_215328,2026-10-20,05:15:00,10:15:00,Northshire University Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,GP,Consultant,CONS,48.72,71.79,EMP0958-20260916_215328,Lisa Holmes,Unexpected Absence,2026-02-12
BR-00000140-20260916_215328,2026-09-18,07:15:00,11:15:00,Midlands Central Hospitals NHS Trust,Nursing,Communications,Corporate Services,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0435-20260916_215328,Eleanor Price,Unexpected Absence,2025-12-24
BR-00000141-20260916_215328,2027-02-05,18:45:00,22:45:00,Eastfield Psychological Services NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0188-20260916_215328,Joanna Evans,Planned Leave Cover,2026-01-01
BR-00000142-20260916_215328,2027-06-26,05:45:00,16:45:00,Horizon Integrated Health Partnership NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0102-20260916_215328,Janet Waters,Night Shift Cover,2025-11-06
BR-00000143-20260916_215328,2027-03-10,14:15:00,21:15:00,Southvale Hospitals NHS Trust,Medical,Gynaecology,Women & Children,Registrar,Consultant,CONS,48.72,71.79,EMP0955-20260916_215328,Kathryn Chapman,Specialist Skills Required,2025-04-19
BR-00000144-20260916_215328,2026-12-18,06:15:00,13:15:00,Westborough Acute Care NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0815-20260916_215328,Callum Jones-Price,Emergency Cover,2024-12-30
BR-00000145-20260916_215328,2027-01-05,13:15:00,21:15:00,Oakridge Community Services NHS Trust,AHP,General Surgery,Medicine & Acute Care,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0948-20260916_215328,Harriet Morgan,Specialist Skills Required,2025-04-11
BR-00000146-20260916_215328,2026-03-31,05:15:00,15:15:00,Westborough Acute Care NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,Consultant,CONS,48.72,71.79,EMP0923-20260916_215328,Charles Mason,Sickness Cover,2025-12-18
BR-00000147-20260916_215328,2026-11-26,12:15:00,13:15:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Communications,Corporate Services,GP,Consultant,CONS,48.72,71.79,EMP1146-20260916_215328,Miss Cheryl Johnson,High Acuity Patients,2026-08-03
BR-00000148-20260916_215328,2026-04-22,03:30:00,10:30:00,Northshire University Hospitals NHS Trust,AHP,IT Support,Corporate Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0892-20260916_215328,Miss Anna Quinn,Study Leave Cover,2026-07-18
BR-00000149-20260916_215328,2026-06-24,04:30:00,14:30:00,Hillcrest Medical Centres NHS Trust,Nursing,Finance,Corporate Services,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0850-20260916_215328,Joanne Baker-Clark,Staff Shortage,2025-09-30
BR-00000150-20260916_215328,2026-04-26,06:30:00,15:30:00,Lakeside District Hospitals NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Pharmacist,Pharmacist,5,18.97,23.08,EMP0456-20260916_215328,Alexandra Dean,High Acuity Patients,2026-01-10
BR-00000151-20260916_215328,2027-06-27,21:45:00,09:45:00,Westmere Community Health NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0625-20260916_215328,Donna Ahmed-Baker,High Acuity Patients,2025-12-06
BR-00000152-20260916_215328,2026-06-15,09:45:00,15:45:00,Midlands Central Hospitals NHS Trust,Medical,Pharmacy,Clinical Support Services,Registrar,GP,GP,46.15,61.54,EMP1187-20260916_215328,Douglas Middleton,Maternity Leave Cover,2026-09-13
BR-00000153-20260916_215328,2026-02-01,03:45:00,04:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Receptionist,Medical Secretary,4,15.38,19.49,EMP0913-20260916_215328,Ann Stevens,Training Cover,2026-03-16
BR-00000154-20260916_215328,2026-01-03,23:15:00,02:15:00,Riverbank General Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0206-20260916_215328,Mr Garry Chambers,Sickness Cover,2025-05-19
BR-00000155-20260916_215328,2026-01-09,01:00:00,10:00:00,Hillcrest Medical Centres NHS Trust,AHP,Nephrology,Medicine & Acute Care,Radiographer,Physiotherapist,6,22.56,28.21,EMP0722-20260916_215328,Diane Barker,Weekend Cover,2025-04-16
BR-00000156-20260916_215328,2026-02-18,15:30:00,00:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Pharmacist,Physiologist,6,22.56,28.21,EMP1123-20260916_215328,Claire Smith-Talbot,New Service Requirement,2025-02-24
BR-00000157-20260916_215328,2027-07-31,20:45:00,01:45:00,Riverside Integrated Care NHS Trust,AHP,Postnatal Care,Women & Children,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0412-20260916_215328,Keith Walters,Maternity Leave Cover,2025-05-19
BR-00000158-20260916_215328,2026-10-06,13:45:00,18:45:00,Riverside Integrated Care NHS Trust,Medical,Orthopaedics,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP1026-20260916_215328,Kate Davison,Training Cover,2025-08-09
BR-00000159-20260916_215328,2027-02-22,04:45:00,10:45:00,Northshire University Hospitals NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0483-20260916_215328,Gemma Smith,New Service Requirement,2026-07-15
BR-00000160-20260916_215328,2026-06-17,03:30:00,11:30:00,Riverbank General Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0714-20260916_215328,Robert Hawkins-Newman,Emergency Cover,2026-08-16
BR-00000161-20260916_215328,2026-07-28,20:00:00,02:00:00,Southvale Hospitals NHS Trust,AHP,Obstetrics,Women & Children,Radiographer,Occupational Therapist,6,22.56,28.21,EMP1103-20260916_215328,Leonard Harvey,Emergency Cover,2025-08-11
BR-00000162-20260916_215328,2027-07-04,13:30:00,16:30:00,Oakridge Community Services NHS Trust,Admin,Dermatology,Medicine & Acute Care,Administrator,Receptionist,3,13.33,16.41,EMP0156-20260916_215328,Miss Natalie Pearson,Increased Patient Demand,2025-11-10
BR-00000163-20260916_215328,2027-05-22,06:30:00,12:30:00,Westmere Community Health NHS Trust,Medical,Haematology,Medicine & Acute Care,SHO,GP,GP,46.15,61.54,EMP0556-20260916_215328,Kieran Wyatt,Sickness Cover,2025-05-02
BR-00000164-20260916_215328,2027-07-07,18:45:00,02:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Human Resources,Corporate Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP1082-20260916_215328,Wayne Rees,New Service Requirement,2024-09-20
BR-00000165-20260916_215328,2026-06-28,15:15:00,20:15:00,Westmere Community Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,GP,GP,46.15,61.54,EMP0172-20260916_215328,Lisa Richardson,Additional Patient Safety Cover,2025-06-09
BR-00000166-20260916_215328,2026-08-13,06:15:00,08:15:00,Westborough Acute Care NHS Trust,Admin,Postnatal Care,Women & Children,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0285-20260916_215328,Scott Matthews,Training Cover,2025-02-01
BR-00000167-20260916_215328,2027-01-27,06:45:00,11:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Endocrinology,Medicine & Acute Care,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP1015-20260916_215328,Geoffrey Hunt,Ward Capacity Increase,2026-06-17
BR-00000168-20260916_215328,2026-09-24,17:45:00,04:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0393-20260916_215328,Hugh Webb,Planned Leave Cover,2025-09-26
BR-00000169-20260916_215328,2026-07-01,10:30:00,19:30:00,Riverbank General Hospitals NHS Trust,AHP,Obstetrics,Women & Children,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0007-20260916_215328,Mr Nicholas Fletcher,Night Shift Cover,2026-03-24
BR-00000170-20260916_215328,2026-04-21,21:00:00,08:00:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0385-20260916_215328,Dr Luke Wilson,Increased Patient Demand,2026-02-07
BR-00000171-20260916_215328,2026-10-26,11:15:00,16:15:00,Valleyview Mental Wellness NHS Trust,Admin,Pharmacy,Clinical Support Services,Data Analyst,Administrator,3,13.33,16.41,EMP0761-20260916_215328,Mr Nicholas Pearce,Study Leave Cover,2025-03-12
BR-00000172-20260916_215328,2027-01-13,23:45:00,11:45:00,Westborough Acute Care NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0004-20260916_215328,John Wilson,Annual Leave Cover,2025-03-01
BR-00000173-20260916_215328,2026-08-17,21:45:00,08:45:00,Westmere Community Health NHS Trust,AHP,Communications,Corporate Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0120-20260916_215328,Bernard Doyle,Specialist Skills Required,2025-02-16
BR-00000174-20260916_215328,2025-12-23,00:00:00,08:00:00,Broadfield Clinical Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Radiographer,Pharmacist,5,18.97,23.08,EMP0366-20260916_215328,Dr Joyce Tucker,Bank Holiday Cover,2025-03-04
BR-00000175-20260916_215328,2026-06-27,13:00:00,16:00:00,Westmere Community Health NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0670-20260916_215328,Wendy Brown,Staff Shortage,2024-11-21
BR-00000176-20260916_215328,2026-12-05,21:15:00,03:15:00,Northwood Mental Health NHS Trust,Admin,Physiotherapy,Clinical Support Services,Administrator,Receptionist,3,13.33,16.41,EMP1022-20260916_215328,Chelsea Evans-Smith,Operational Requirement,2026-02-14
BR-00000177-20260916_215328,2026-12-11,11:30:00,16:30:00,Northwood Mental Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,SHO,SHO,23.08,30.77,EMP0647-20260916_215328,Sara McCarthy,Training Cover,2026-02-23
BR-00000178-20260916_215328,2026-09-08,21:45:00,07:45:00,Valleyview Mental Wellness NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0787-20260916_215328,Charlene Booth-Jones,New Service Requirement,2025-10-16
BR-00000179-20260916_215328,2026-01-03,08:45:00,19:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Medical Secretary,Administrator,3,13.33,16.41,EMP0722-20260916_215328,Ellie White,Additional Patient Safety Cover,2025-02-27
BR-00000180-20260916_215328,2026-10-02,07:00:00,15:00:00,Southvale Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Data Analyst,8A,28.21,35.9,EMP0884-20260916_215328,Ms Leah King,Ward Capacity Increase,2025-04-05
