booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00000103-20260916_214726,2026-09-06,07:45:00,14:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Cardiology,Medicine & Acute Care,GP,SHO,SHO,23.08,30.77,EMP0560-20260916_214726,Dr Kirsty Bell,Training Cover,2025-02-09
BR-00000104-20260916_214726,2026-08-08,02:00:00,06:00:00,Meadowbrook Community Health NHS Trust,Medical,Human Resources,Corporate Services,FY1/FY2,Registrar,SPR,33.33,43.59,EMP1162-20260916_214726,Joe Wright-Anderson,Emergency Cover,2026-02-21
BR-00000105-20260916_214726,2026-01-11,21:15:00,01:15:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0978-20260916_214726,Mrs Teresa Hayward,Training Cover,2026-09-14
BR-00000106-20260916_214726,2027-04-11,18:15:00,06:15:00,Oakridge Community Services NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1069-20260916_214726,Arthur Williams,Unexpected Absence,2026-06-21
BR-00000107-20260916_214726,2026-01-26,10:45:00,21:45:00,Lakeside District Hospitals NHS Trust,AHP,Oncology,Medicine & Acute Care,Physiotherapist,Physiologist,6,22.56,28.21,EMP1197-20260916_214726,Miss Gemma Wright,Increased Patient Demand,2026-03-26
BR-00000108-20260916_214726,2027-01-23,10:30:00,18:30:00,Meadowbrook Community Health NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0111-20260916_214726,Mr Jamie Garner,Staff Shortage,2026-08-21
BR-00000109-20260916_214726,2025-09-15,06:45:00,16:45:00,Westborough Acute Care NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Receptionist,Receptionist,3,13.33,16.41,EMP0614-20260916_214726,Judith Murray,Sickness Cover,2024-09-16
BR-00000110-20260916_214726,2026-06-14,09:15:00,18:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Paediatrics,Women & Children,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0879-20260916_214726,Benjamin Scott-Holland,Night Shift Cover,2026-04-08
BR-00000111-20260916_214726,2027-08-30,20:30:00,21:30:00,Meadowbrook Community Health NHS Trust,Medical,Gynaecology,Women & Children,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP1129-20260916_214726,Dr Ryan Sutton,Increased Patient Demand,2024-09-16
BR-00000112-20260916_214726,2026-02-19,07:15:00,09:15:00,Northshire University Hospitals NHS Trust,Medical,Communications,Corporate Services,GP,Consultant,CONS,48.72,71.79,EMP0068-20260916_214726,Dr Nigel Talbot,Emergency Cover,2025-06-13
BR-00000113-20260916_214726,2027-05-20,13:00:00,21:00:00,Lakeside District Hospitals NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Receptionist,Administrator,3,13.33,16.41,EMP0720-20260916_214726,Russell Rogers-Foster,Bank Holiday Cover,2025-07-10
BR-00000114-20260916_214726,2027-08-31,19:30:00,07:30:00,Northwood Mental Health NHS Trust,AHP,Dermatology,Medicine & Acute Care,Speech Therapist,Physiologist,6,22.56,28.21,EMP0495-20260916_214726,Ms Ashleigh Carr,Sickness Cover,2026-02-27
BR-00000115-20260916_214726,2026-11-30,19:15:00,20:15:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Paediatrics,Women & Children,SHO,SHO,SHO,23.08,30.77,EMP0644-20260916_214726,Charlie Coleman,Unexpected Absence,2025-07-11
BR-00000116-20260916_214726,2026-10-17,23:15:00,03:15:00,Lakeside District Hospitals NHS Trust,AHP,Infectious Diseases,Medicine & Acute Care,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0478-20260916_214726,Mr Garry Brown,Training Cover,2026-08-29
BR-00000117-20260916_214726,2026-10-31,17:15:00,01:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0745-20260916_214726,Mr Christian Vincent,Training Cover,2026-04-23
BR-00000118-20260916_214726,2025-10-27,06:30:00,07:30:00,Lakeside District Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0762-20260916_214726,Cheryl Davison-West,High Acuity Patients,2026-01-04
BR-00000119-20260916_214726,2025-12-22,12:45:00,21:45:00,Horizon Integrated Health Partnership NHS Trust,AHP,Communications,Corporate Services,Physiologist,Speech Therapist,6,22.56,28.21,EMP1043-20260916_214726,Bernard Reed,Bank Holiday Cover,2026-03-22
BR-00000120-20260916_214726,2027-02-11,07:45:00,08:45:00,Northshire University Hospitals NHS Trust,Admin,Communications,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP1147-20260916_214726,Bryan Haynes,New Service Requirement,2025-04-15
BR-00000121-20260916_214726,2025-09-15,19:30:00,03:30:00,Midlands Central Hospitals NHS Trust,AHP,Pharmacy,Clinical Support Services,Radiographer,Speech Therapist,6,22.56,28.21,EMP0285-20260916_214726,Anthony Wilson,High Acuity Patients,2025-02-04
BR-00000122-20260916_214726,2026-05-07,21:30:00,22:30:00,Northwood Mental Health NHS Trust,Admin,Radiology,Clinical Support Services,Receptionist,Administrator,3,13.33,16.41,EMP0794-20260916_214726,Allan Thomas,Training Cover,2026-04-24
BR-00000123-20260916_214726,2025-12-06,23:00:00,05:00:00,Riverside Integrated Care NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Physiotherapist,Radiographer,6,22.56,28.21,EMP0832-20260916_214726,Brett Riley,Training Cover,2025-03-05
BR-00000124-20260916_214726,2026-10-19,14:30:00,02:30:00,Broadfield Clinical Services NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0464-20260916_214726,Lawrence Warner,Weekend Cover,2025-07-16
BR-00000125-20260916_214726,2026-10-30,22:45:00,02:45:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Receptionist,3,13.33,16.41,EMP0617-20260916_214726,Mrs Harriet Powell,Night Shift Cover,2025-04-29
BR-00000126-20260916_214726,2027-04-28,01:15:00,10:15:00,Meadowbrook Community Health NHS Trust,Medical,Endocrinology,Medicine & Acute Care,Registrar,SHO,SHO,23.08,30.77,EMP0841-20260916_214726,Toby Potter-Williams,Study Leave Cover,2024-09-30
BR-00000127-20260916_214726,2026-10-15,19:00:00,23:00:00,Meadowbrook Community Health NHS Trust,AHP,Finance,Corporate Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0297-20260916_214726,Mrs Jean Bond,Maternity Leave Cover,2025-06-23
BR-00000128-20260916_214726,2026-06-26,02:45:00,12:45:00,Southvale Hospitals NHS Trust,Nursing,General Surgery,Surgery & Cancer,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0772-20260916_214726,Miss Annette Ali,Training Cover,2025-04-26
BR-00000129-20260916_214726,2025-10-11,16:45:00,04:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Pharmacy,Clinical Support Services,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP1100-20260916_214726,Alan Warner,Staff Redeployment,2026-06-23
BR-00000130-20260916_214726,2025-09-30,23:45:00,07:45:00,Westborough Acute Care NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1069-20260916_214726,Mr Lewis Pollard,Sickness Cover,2026-02-19
BR-00000131-20260916_214726,2027-01-27,03:30:00,08:30:00,Riverside Integrated Care NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Receptionist,Receptionist,3,13.33,16.41,EMP0434-20260916_214726,Roy Brown,Operational Requirement,2026-06-13
BR-00000132-20260916_214726,2027-06-18,21:15:00,01:15:00,Hillcrest Medical Centres NHS Trust,Admin,General Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0469-20260916_214726,Miss Lynda Hunt,Specialist Skills Required,2026-04-28
BR-00000133-20260916_214726,2027-06-08,12:45:00,15:45:00,Southvale Hospitals NHS Trust,AHP,Infectious Diseases,Medicine & Acute Care,Physiologist,Pharmacist,5,18.97,23.08,EMP0754-20260916_214726,Lauren Burke,Unexpected Absence,2024-11-18
BR-00000134-20260916_214726,2025-11-28,03:45:00,12:45:00,Eastfield Psychological Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0852-20260916_214726,Roy Lambert,Staff Shortage,2025-02-25
BR-00000135-20260916_214726,2026-04-19,13:15:00,21:15:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0769-20260916_214726,Mrs Shannon Davies,Increased Patient Demand,2026-08-04
BR-00000136-20260916_214726,2027-05-23,16:45:00,04:45:00,Meadowbrook Community Health NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Data Analyst,Administrator,3,13.33,16.41,EMP1030-20260916_214726,Mr Leonard Read,Unexpected Absence,2025-06-22
BR-00000137-20260916_214726,2026-01-04,14:00:00,01:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Pharmacist,Radiographer,6,22.56,28.21,EMP0110-20260916_214726,Mrs Sheila Cartwright,Weekend Cover,2025-02-17
BR-00000138-20260916_214726,2025-10-03,23:30:00,00:30:00,Riverbank General Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,GP,SHO,SHO,23.08,30.77,EMP0347-20260916_214726,Joe Lowe,Staff Redeployment,2026-05-31
BR-00000139-20260916_214726,2027-08-25,01:45:00,12:45:00,Meadowbrook Community Health NHS Trust,AHP,Respiratory Medicine,Medicine & Acute Care,Pharmacist,Physiotherapist,6,22.56,28.21,EMP1114-20260916_214726,Lucy Smith,Study Leave Cover,2025-02-20
BR-00000140-20260916_214726,2026-08-29,03:00:00,07:00:00,Lakeside District Hospitals NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0871-20260916_214726,Diana Fox,Weekend Cover,2026-02-16
BR-00000141-20260916_214726,2027-06-22,08:30:00,20:30:00,Riverbank General Hospitals NHS Trust,Admin,Radiology,Clinical Support Services,Administrator,Medical Secretary,4,15.38,19.49,EMP1030-20260916_214726,Jean Freeman,Night Shift Cover,2024-11-16
BR-00000142-20260916_214726,2026-01-06,10:45:00,21:45:00,Southvale Hospitals NHS Trust,Medical,Postnatal Care,Women & Children,GP,FY1/FY2,FY1,18.46,21.54,EMP0259-20260916_214726,Sam Russell-Gough,Emergency Cover,2025-01-15
BR-00000143-20260916_214726,2027-08-19,01:00:00,07:00:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Paediatrics,Women & Children,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP1024-20260916_214726,Molly White,Unexpected Absence,2025-12-14
BR-00000144-20260916_214726,2026-07-30,16:45:00,21:45:00,Westmere Community Health NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP1188-20260916_214726,Emma Watkins,Weekend Cover,2025-09-15
BR-00000145-20260916_214726,2026-04-07,09:15:00,16:15:00,Westmere Community Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP0003-20260916_214726,Mr Edward Graham,Staff Shortage,2024-11-11
BR-00000146-20260916_214726,2025-12-21,14:30:00,19:30:00,Meadowbrook Community Health NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0759-20260916_214726,Ms Marie Baker,Unexpected Absence,2026-07-14
BR-00000147-20260916_214726,2027-05-06,13:00:00,01:00:00,Lakeside District Hospitals NHS Trust,Admin,General Surgery,Surgery & Cancer,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0885-20260916_214726,Robert Smith,Annual Leave Cover,2024-12-05
BR-00000148-20260916_214726,2026-02-11,07:00:00,19:00:00,Horizon Integrated Health Partnership NHS Trust,Admin,Postnatal Care,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0804-20260916_214726,Dr James Jones,Increased Patient Demand,2025-04-15
BR-00000149-20260916_214726,2027-05-10,00:30:00,05:30:00,Riverbank General Hospitals NHS Trust,Medical,Oncology,Medicine & Acute Care,SHO,Consultant,CONS,48.72,71.79,EMP0495-20260916_214726,Michael Payne,Training Cover,2025-07-24
BR-00000150-20260916_214726,2026-10-06,06:30:00,15:30:00,Riverbank General Hospitals NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0379-20260916_214726,Graham King,Staff Redeployment,2024-11-12
BR-00000151-20260916_214726,2027-07-09,07:45:00,19:45:00,Northshire University Hospitals NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Occupational Therapist,6,22.56,28.21,EMP0182-20260916_214726,Aaron Miah,Sickness Cover,2026-03-12
BR-00000152-20260916_214726,2026-06-29,18:45:00,02:45:00,Riverside Integrated Care NHS Trust,AHP,Communications,Corporate Services,Physiologist,Physiologist,6,22.56,28.21,EMP1060-20260916_214726,Dr Brian Johnson,Planned Leave Cover,2026-05-16
BR-00000153-20260916_214726,2027-09-06,10:15:00,19:15:00,Oakridge Community Services NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0908-20260916_214726,Lisa Palmer,Staff Redeployment,2025-10-15
BR-00000154-20260916_214726,2025-10-22,14:15:00,00:15:00,Southvale Hospitals NHS Trust,AHP,Finance,Corporate Services,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0115-20260916_214726,Christine Williams,Ward Capacity Increase,2026-08-13
BR-00000155-20260916_214726,2025-09-19,05:30:00,16:30:00,Southvale Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0056-20260916_214726,Mrs Dawn Wilson,Increased Patient Demand,2025-05-17
BR-00000156-20260916_214726,2025-12-18,04:30:00,05:30:00,Northwood Mental Health NHS Trust,AHP,Pathology,Clinical Support Services,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0361-20260916_214726,Charlene Forster-Robinson,Annual Leave Cover,2025-05-15
BR-00000157-20260916_214726,2026-01-31,00:45:00,03:45:00,Westmere Community Health NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Speech Therapist,Pharmacist,5,18.97,23.08,EMP1160-20260916_214726,Damian North,Operational Requirement,2026-01-10
BR-00000158-20260916_214726,2025-09-28,20:45:00,05:45:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0736-20260916_214726,Brett Wilkinson,Weekend Cover,2024-11-26
BR-00000159-20260916_214726,2027-06-06,04:00:00,11:00:00,Northwood Mental Health NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0548-20260916_214726,Miss Charlene Lamb,New Service Requirement,2026-01-21
BR-00000160-20260916_214726,2026-07-20,01:15:00,07:15:00,Southvale Hospitals NHS Trust,Admin,IT Support,Corporate Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0174-20260916_214726,Eileen Hamilton,Emergency Cover,2024-09-18
BR-00000161-20260916_214726,2025-11-12,09:15:00,17:15:00,Southvale Hospitals NHS Trust,Medical,Obstetrics,Women & Children,Registrar,SHO,SHO,23.08,30.77,EMP0893-20260916_214726,Denis Jackson,Additional Patient Safety Cover,2024-11-17
BR-00000162-20260916_214726,2027-07-07,05:15:00,15:15:00,Westmere Community Health NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0821-20260916_214726,Jamie Whitehead-Ryan,Bank Holiday Cover,2024-09-24
BR-00000163-20260916_214726,2027-02-13,17:45:00,23:45:00,Northwood Mental Health NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Radiographer,Radiographer,6,22.56,28.21,EMP0939-20260916_214726,Donald Walker,Additional Patient Safety Cover,2024-10-23
BR-00000164-20260916_214726,2026-10-31,02:30:00,05:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0505-20260916_214726,Dr Gerald Todd,Sickness Cover,2026-03-08
BR-00000165-20260916_214726,2027-04-04,21:00:00,03:00:00,Valleyview Mental Wellness NHS Trust,AHP,Finance,Corporate Services,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0482-20260916_214726,Victoria Anderson-Singh,Operational Requirement,2025-11-04
BR-00000166-20260916_214726,2027-08-20,18:00:00,00:00:00,Midlands Central Hospitals NHS Trust,Admin,Facilities Management,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP1141-20260916_214726,Jane King,Staff Shortage,2025-02-21
BR-00000167-20260916_214726,2027-02-03,07:15:00,12:15:00,Westmere Community Health NHS Trust,Medical,Haematology,Medicine & Acute Care,SHO,SHO,SHO,23.08,30.77,EMP0600-20260916_214726,Dr Geraldine Williams,Emergency Cover,2025-01-16
BR-00000168-20260916_214726,2027-06-04,12:00:00,14:00:00,Northshire University Hospitals NHS Trust,Admin,Postnatal Care,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP0332-20260916_214726,Joan Newman,Staff Redeployment,2026-09-01
BR-00000169-20260916_214726,2026-10-17,03:45:00,08:45:00,Riverbank General Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Data Analyst,8A,28.21,35.9,EMP1128-20260916_214726,Hilary Lawson,New Service Requirement,2025-01-30
BR-00000170-20260916_214726,2027-07-15,16:00:00,19:00:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0144-20260916_214726,Tom Carroll,Annual Leave Cover,2024-09-28
BR-00000171-20260916_214726,2027-03-07,21:45:00,05:45:00,Meadowbrook Community Health NHS Trust,Medical,Haematology,Medicine & Acute Care,Consultant,GP,GP,46.15,61.54,EMP1173-20260916_214726,Ms Emily Hayes,Increased Patient Demand,2026-02-03
BR-00000172-20260916_214726,2026-11-05,15:00:00,19:00:00,Oakridge Community Services NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Data Analyst,8A,28.21,35.9,EMP0924-20260916_214726,Hazel Howard,Increased Patient Demand,2024-11-26
BR-00000173-20260916_214726,2027-05-04,09:45:00,19:45:00,Broadfield Clinical Services NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0692-20260916_214726,Jean Moore-Morris,Training Cover,2024-11-18
BR-00000174-20260916_214726,2026-12-27,19:00:00,02:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0544-20260916_214726,Jade Parker-Potter,Maternity Leave Cover,2026-03-25
BR-00000175-20260916_214726,2026-07-30,16:45:00,02:45:00,Westmere Community Health NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP0636-20260916_214726,Mr Gavin Peters,Specialist Skills Required,2026-01-02
BR-00000176-20260916_214726,2026-08-16,15:00:00,03:00:00,Meadowbrook Community Health NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Speech Therapist,Physiologist,6,22.56,28.21,EMP0035-20260916_214726,Liam Palmer,Ward Capacity Increase,2025-05-17
BR-00000177-20260916_214726,2025-09-29,21:15:00,05:15:00,Riverside Integrated Care NHS Trust,Medical,Pathology,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0342-20260916_214726,Lynda Walton,High Acuity Patients,2025-09-15
BR-00000178-20260916_214726,2026-12-25,09:00:00,17:00:00,Valleyview Mental Wellness NHS Trust,Medical,Physiotherapy,Clinical Support Services,Consultant,GP,GP,46.15,61.54,EMP1020-20260916_214726,Shirley Whittaker,Night Shift Cover,2024-12-21
BR-00000179-20260916_214726,2026-09-11,21:45:00,05:45:00,Westmere Community Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0288-20260916_214726,Dr Ross Wright,Staff Redeployment,2024-09-24
BR-00000180-20260916_214726,2026-08-05,20:30:00,02:30:00,Riverbank General Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0119-20260916_214726,Maria Gordon,Weekend Cover,2026-07-13
