booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00000102-20260913_210636,2026-12-21,19:45:00,03:45:00,Westmere Community Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0197-20260913_210636,Jessica Adams,Bank Holiday Cover,2025-05-29
BR-00000103-20260913_210636,2026-01-18,07:45:00,10:45:00,Northshire University Hospitals NHS Trust,Medical,Human Resources,Corporate Services,Registrar,GP,GP,46.15,61.54,EMP1066-20260913_210636,Shane Mason,Sickness Cover,2026-08-15
BR-00000104-20260913_210636,2026-07-28,01:45:00,08:45:00,Broadfield Clinical Services NHS Trust,Nursing,Finance,Corporate Services,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0235-20260913_210636,Bruce Robinson,Emergency Cover,2025-05-24
BR-00000105-20260913_210636,2027-06-07,18:30:00,00:30:00,Oakridge Community Services NHS Trust,Medical,IT Support,Corporate Services,Registrar,Consultant,CONS,48.72,71.79,EMP0355-20260913_210636,Mr Glenn White,Increased Patient Demand,2026-09-01
BR-00000106-20260913_210636,2026-01-06,04:15:00,07:15:00,Hillcrest Medical Centres NHS Trust,Medical,Human Resources,Corporate Services,Consultant,SHO,SHO,23.08,30.77,EMP0252-20260913_210636,Dr Phillip Robertson,Weekend Cover,2025-02-27
BR-00000107-20260913_210636,2027-04-08,18:00:00,19:00:00,Southgate Community & Mental Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Data Analyst,Receptionist,3,13.33,16.41,EMP0066-20260913_210636,Marie Powell-Jones,New Service Requirement,2024-12-06
BR-00000108-20260913_210636,2027-06-16,18:00:00,19:00:00,Southvale Hospitals NHS Trust,AHP,Pharmacy,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0411-20260913_210636,Declan Hall-Adams,Maternity Leave Cover,2024-11-02
BR-00000109-20260913_210636,2026-06-14,20:30:00,04:30:00,Westborough Acute Care NHS Trust,Medical,Human Resources,Corporate Services,SHO,Registrar,SPR,33.33,43.59,EMP0665-20260913_210636,Tracey Long,Staff Redeployment,2025-05-29
BR-00000110-20260913_210636,2026-07-15,09:45:00,15:45:00,Northshire University Hospitals NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0231-20260913_210636,Bethany Myers-Roberts,Emergency Cover,2025-10-17
BR-00000111-20260913_210636,2026-10-15,11:45:00,23:45:00,Hillcrest Medical Centres NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Radiographer,Radiographer,6,22.56,28.21,EMP0273-20260913_210636,Clare Sinclair,Staff Shortage,2025-05-05
BR-00000112-20260913_210636,2026-05-20,15:45:00,01:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0197-20260913_210636,Rosemary Lawson-Murray,Additional Patient Safety Cover,2026-04-13
BR-00000113-20260913_210636,2027-02-18,05:30:00,13:30:00,Westborough Acute Care NHS Trust,Medical,Breast Surgery,Surgery & Cancer,Consultant,SHO,SHO,23.08,30.77,EMP0604-20260913_210636,Toby Woods,New Service Requirement,2025-04-12
BR-00000114-20260913_210636,2026-10-17,14:00:00,20:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Nephrology,Medicine & Acute Care,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0050-20260913_210636,Christine Pratt,Emergency Cover,2026-06-10
BR-00000115-20260913_210636,2027-08-18,22:30:00,10:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,GP,SHO,SHO,23.08,30.77,EMP0494-20260913_210636,Stanley Jenkins,Staff Shortage,2025-07-13
BR-00000116-20260913_210636,2026-07-17,02:00:00,12:00:00,Meadowbrook Community Health NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0877-20260913_210636,Jessica Sanders,Study Leave Cover,2025-10-31
BR-00000117-20260913_210636,2027-03-20,06:45:00,15:45:00,Midlands Central Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,GP,Registrar,SPR,33.33,43.59,EMP0065-20260913_210636,Ms Alison Barker,Ward Capacity Increase,2026-01-28
BR-00000118-20260913_210636,2026-11-06,13:30:00,20:30:00,Horizon Integrated Health Partnership NHS Trust,Medical,Postnatal Care,Women & Children,SHO,Registrar,SPR,33.33,43.59,EMP0311-20260913_210636,Daniel Wood,Specialist Skills Required,2025-03-13
BR-00000119-20260913_210636,2026-11-24,22:00:00,06:00:00,Riverbank General Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0776-20260913_210636,Shannon Bishop,Emergency Cover,2025-06-01
BR-00000120-20260913_210636,2026-04-27,22:30:00,03:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Postnatal Care,Women & Children,Administrator,Administrator,3,13.33,16.41,EMP1183-20260913_210636,Nicola Atkins,Specialist Skills Required,2025-01-31
BR-00000121-20260913_210636,2026-06-30,19:15:00,04:15:00,Northshire University Hospitals NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0344-20260913_210636,Abbie Marshall,Maternity Leave Cover,2026-03-13
BR-00000122-20260913_210636,2026-03-24,10:45:00,15:45:00,Northshire University Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0473-20260913_210636,Mr Declan Dawson,High Acuity Patients,2024-09-21
BR-00000123-20260913_210636,2026-03-07,19:45:00,03:45:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Radiographer,Radiographer,6,22.56,28.21,EMP0645-20260913_210636,Christian Stone-Walters,Annual Leave Cover,2025-03-26
BR-00000124-20260913_210636,2026-03-23,21:00:00,22:00:00,Midlands Central Hospitals NHS Trust,Admin,Obstetrics,Women & Children,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0237-20260913_210636,Deborah Whitehouse,Weekend Cover,2026-02-24
BR-00000125-20260913_210636,2026-05-14,21:15:00,08:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Radiology,Clinical Support Services,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0787-20260913_210636,Miss Megan Burns,Sickness Cover,2026-08-19
BR-00000126-20260913_210636,2025-11-01,10:30:00,22:30:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Postnatal Care,Women & Children,Physiologist,Radiographer,6,22.56,28.21,EMP1079-20260913_210636,Richard Lawson,Emergency Cover,2026-03-18
BR-00000127-20260913_210636,2026-04-21,04:45:00,11:45:00,Northwood Mental Health NHS Trust,Admin,Obstetrics,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP0167-20260913_210636,Molly James,Unexpected Absence,2026-03-17
BR-00000128-20260913_210636,2027-06-17,20:15:00,01:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0121-20260913_210636,Abdul George,Maternity Leave Cover,2026-05-30
BR-00000129-20260913_210636,2025-10-12,19:30:00,23:30:00,Eastfield Psychological Services NHS Trust,Nursing,Postnatal Care,Women & Children,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0261-20260913_210636,Damien Kay-Brown,Bank Holiday Cover,2024-09-16
BR-00000130-20260913_210636,2027-01-02,15:00:00,21:00:00,Southvale Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Administrator,Data Analyst,8A,28.21,35.9,EMP1036-20260913_210636,Mr Neil Burke,Annual Leave Cover,2024-11-16
BR-00000131-20260913_210636,2026-03-11,12:00:00,23:00:00,Valleyview Mental Wellness NHS Trust,Medical,Acute Medicine,Medicine & Acute Care,Consultant,Consultant,CONS,48.72,71.79,EMP1109-20260913_210636,Harriet Newton-Nicholls,Sickness Cover,2026-08-25
BR-00000132-20260913_210636,2027-05-31,13:00:00,20:00:00,Westborough Acute Care NHS Trust,Nursing,Radiology,Clinical Support Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0668-20260913_210636,Ann Jones,Operational Requirement,2025-05-02
BR-00000133-20260913_210636,2026-12-02,01:30:00,04:30:00,Westborough Acute Care NHS Trust,Admin,Human Resources,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0713-20260913_210636,Mr James O'Brien,Study Leave Cover,2025-11-12
BR-00000134-20260913_210636,2027-07-02,19:00:00,02:00:00,Westborough Acute Care NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Administrator,3,13.33,16.41,EMP0817-20260913_210636,Miss Rachel Lambert,Weekend Cover,2025-04-07
BR-00000135-20260913_210636,2026-06-13,13:30:00,23:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0419-20260913_210636,Lisa Duncan,Ward Capacity Increase,2026-07-09
BR-00000136-20260913_210636,2026-10-10,01:45:00,04:45:00,Hillcrest Medical Centres NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0507-20260913_210636,Julie Hewitt-Murphy,Weekend Cover,2024-09-21
BR-00000137-20260913_210636,2026-07-16,04:00:00,08:00:00,Horizon Integrated Health Partnership NHS Trust,AHP,General Surgery,Surgery & Cancer,Radiographer,Radiographer,6,22.56,28.21,EMP0988-20260913_210636,Robin Sinclair,Additional Patient Safety Cover,2024-10-28
BR-00000138-20260913_210636,2027-08-03,22:00:00,07:00:00,Riverside Integrated Care NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiologist,Occupational Therapist,6,22.56,28.21,EMP0766-20260913_210636,Mrs Louise Roberts,Sickness Cover,2025-11-13
BR-00000139-20260913_210636,2026-10-13,04:15:00,14:15:00,Lakeside District Hospitals NHS Trust,Admin,Finance,Corporate Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0141-20260913_210636,Dr Toby Walsh,Increased Patient Demand,2025-02-14
BR-00000140-20260913_210636,2026-06-09,08:45:00,10:45:00,Riverbank General Hospitals NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Speech Therapist,Radiographer,6,22.56,28.21,EMP1180-20260913_210636,Dr Judith Williams,Unexpected Absence,2025-12-03
BR-00000141-20260913_210636,2026-02-15,06:45:00,07:45:00,Meadowbrook Community Health NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP1163-20260913_210636,Iain Smith-Moore,Increased Patient Demand,2026-03-25
BR-00000142-20260913_210636,2027-04-21,22:00:00,02:00:00,Meadowbrook Community Health NHS Trust,Medical,Facilities Management,Corporate Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP1136-20260913_210636,Keith Bradshaw,Sickness Cover,2025-05-09
BR-00000143-20260913_210636,2027-03-15,11:30:00,19:30:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0214-20260913_210636,Kyle Bird,Weekend Cover,2024-10-22
BR-00000144-20260913_210636,2027-01-24,02:15:00,10:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0587-20260913_210636,Shane Harper-Gardner,Ward Capacity Increase,2025-12-18
BR-00000145-20260913_210636,2026-03-14,23:30:00,11:30:00,Riverside Integrated Care NHS Trust,Nursing,Finance,Corporate Services,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0487-20260913_210636,Sean Phillips,Weekend Cover,2026-01-03
BR-00000146-20260913_210636,2026-03-03,18:15:00,22:15:00,Broadfield Clinical Services NHS Trust,AHP,Gynaecology,Women & Children,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0185-20260913_210636,Lynn Doyle,Night Shift Cover,2026-03-30
BR-00000147-20260913_210636,2026-10-01,04:00:00,08:00:00,Lakeside District Hospitals NHS Trust,Medical,Human Resources,Corporate Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0906-20260913_210636,Mrs Julie Long,Annual Leave Cover,2026-02-22
BR-00000148-20260913_210636,2026-10-04,13:45:00,22:45:00,Northshire University Hospitals NHS Trust,Medical,Rheumatology,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0773-20260913_210636,Dr Kenneth Mellor,Ward Capacity Increase,2024-11-24
BR-00000149-20260913_210636,2026-01-03,19:00:00,03:00:00,Westmere Community Health NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0656-20260913_210636,Owen Chamberlain,Planned Leave Cover,2025-01-31
BR-00000150-20260913_210636,2026-03-09,06:30:00,15:30:00,Broadfield Clinical Services NHS Trust,AHP,Pharmacy,Clinical Support Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0262-20260913_210636,Donald Austin,Ward Capacity Increase,2024-12-14
BR-00000151-20260913_210636,2026-08-03,19:30:00,20:30:00,Valleyview Mental Wellness NHS Trust,Nursing,Paediatrics,Women & Children,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0226-20260913_210636,Darren Baker-May,Weekend Cover,2024-09-30
BR-00000152-20260913_210636,2027-07-02,20:00:00,00:00:00,Northwood Mental Health NHS Trust,AHP,Oncology,Medicine & Acute Care,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0570-20260913_210636,Jeffrey Mitchell,Staff Shortage,2025-02-02
BR-00000153-20260913_210636,2027-08-10,09:00:00,12:00:00,Westborough Acute Care NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP1049-20260913_210636,Miss Katie Lewis,New Service Requirement,2026-01-21
BR-00000154-20260913_210636,2027-08-14,10:15:00,12:15:00,Northwood Mental Health NHS Trust,Admin,Acute Medicine,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0832-20260913_210636,Adrian Holmes,Bank Holiday Cover,2025-09-16
BR-00000155-20260913_210636,2026-06-20,09:15:00,20:15:00,Northshire University Hospitals NHS Trust,AHP,Human Resources,Corporate Services,Physiologist,Occupational Therapist,6,22.56,28.21,EMP0280-20260913_210636,Kate Bradshaw-Murray,Staff Shortage,2025-08-03
BR-00000156-20260913_210636,2026-04-14,15:45:00,21:45:00,Southvale Hospitals NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0286-20260913_210636,Dr Gordon Brown,Weekend Cover,2024-11-17
BR-00000157-20260913_210636,2026-05-07,22:30:00,03:30:00,Westmere Community Health NHS Trust,AHP,Physiotherapy,Clinical Support Services,Pharmacist,Pharmacist,5,18.97,23.08,EMP1184-20260913_210636,Jeremy Morley,Annual Leave Cover,2026-02-13
BR-00000158-20260913_210636,2027-04-29,20:30:00,22:30:00,Oakridge Community Services NHS Trust,Nursing,Human Resources,Corporate Services,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP1124-20260913_210636,Dr Leslie Brown,Staff Redeployment,2025-05-26
BR-00000159-20260913_210636,2026-11-05,16:45:00,02:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Obstetrics,Women & Children,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0705-20260913_210636,Ms Katherine James,New Service Requirement,2024-12-19
BR-00000160-20260913_210636,2026-02-25,04:00:00,15:00:00,Valleyview Mental Wellness NHS Trust,Admin,Postnatal Care,Women & Children,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0463-20260913_210636,Mr Russell Reynolds,Training Cover,2025-06-15
BR-00000161-20260913_210636,2025-12-30,13:45:00,23:45:00,Meadowbrook Community Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Data Analyst,Administrator,3,13.33,16.41,EMP0335-20260913_210636,Albert Gibbons-McDonald,Planned Leave Cover,2025-09-15
BR-00000162-20260913_210636,2027-06-15,00:45:00,02:45:00,Eastmoor Teaching Hospitals NHS Trust,Admin,IT Support,Corporate Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1048-20260913_210636,Mrs Eleanor Hyde,Unexpected Absence,2024-09-29
BR-00000163-20260913_210636,2027-05-23,13:30:00,14:30:00,Broadfield Clinical Services NHS Trust,Admin,Postnatal Care,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP1045-20260913_210636,Mohammad Allen,Increased Patient Demand,2026-02-15
BR-00000164-20260913_210636,2027-04-06,03:00:00,12:00:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Endocrinology,Medicine & Acute Care,GP,Registrar,SPR,33.33,43.59,EMP0430-20260913_210636,Scott Hart,Study Leave Cover,2024-10-21
BR-00000165-20260913_210636,2025-09-23,15:15:00,16:15:00,Oakridge Community Services NHS Trust,Nursing,Haematology,Medicine & Acute Care,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0346-20260913_210636,Neil Smith-Ahmed,Additional Patient Safety Cover,2024-09-26
BR-00000166-20260913_210636,2025-09-23,10:30:00,19:30:00,Valleyview Mental Wellness NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0611-20260913_210636,Thomas Lambert-Allen,Training Cover,2025-05-03
BR-00000167-20260913_210636,2027-08-26,05:45:00,06:45:00,Oakridge Community Services NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP1141-20260913_210636,Mr Toby Ford,Additional Patient Safety Cover,2025-01-29
BR-00000168-20260913_210636,2027-01-30,16:00:00,21:00:00,Eastfield Psychological Services NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0754-20260913_210636,Rita Miller,Sickness Cover,2026-08-16
BR-00000169-20260913_210636,2026-02-22,22:15:00,23:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Infectious Diseases,Medicine & Acute Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0996-20260913_210636,Mrs Joanna Jackson,Planned Leave Cover,2026-05-21
BR-00000170-20260913_210636,2027-07-14,05:45:00,09:45:00,Oakridge Community Services NHS Trust,Medical,General Surgery,Medicine & Acute Care,SHO,Registrar,SPR,33.33,43.59,EMP0200-20260913_210636,Dr Clive Mason,Staff Redeployment,2026-03-12
BR-00000171-20260913_210636,2027-05-03,00:30:00,05:30:00,Lakeside District Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0331-20260913_210636,Christian Whittaker-Thomas,Annual Leave Cover,2026-04-20
BR-00000172-20260913_210636,2027-04-01,05:00:00,13:00:00,Riverbank General Hospitals NHS Trust,Medical,Radiology,Clinical Support Services,FY1/FY2,GP,GP,46.15,61.54,EMP0758-20260913_210636,Mary Porter-Duffy,Weekend Cover,2024-11-15
BR-00000173-20260913_210636,2027-02-06,22:45:00,09:45:00,Meadowbrook Community Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,SHO,SHO,23.08,30.77,EMP0576-20260913_210636,Dorothy Baker,Staff Redeployment,2026-01-07
BR-00000174-20260913_210636,2026-10-24,01:00:00,08:00:00,Meadowbrook Community Health NHS Trust,AHP,Finance,Corporate Services,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0160-20260913_210636,Carolyn Wood,Study Leave Cover,2024-12-17
BR-00000175-20260913_210636,2026-07-30,04:45:00,14:45:00,Westmere Community Health NHS Trust,Medical,Neurosurgery,Surgery & Cancer,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0300-20260913_210636,Shaun Saunders,Sickness Cover,2025-01-03
BR-00000176-20260913_210636,2026-10-16,05:30:00,15:30:00,Broadfield Clinical Services NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0696-20260913_210636,Ms Rosie Wright,Staff Shortage,2026-07-02
BR-00000177-20260913_210636,2027-01-01,19:45:00,23:45:00,Eastfield Psychological Services NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0972-20260913_210636,Luke Richardson-Hunt,High Acuity Patients,2024-11-14
BR-00000178-20260913_210636,2026-02-16,03:45:00,10:45:00,Oakridge Community Services NHS Trust,Admin,Facilities Management,Corporate Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP1197-20260913_210636,Dr Robin Gordon,Training Cover,2025-02-01
BR-00000179-20260913_210636,2026-04-11,00:45:00,02:45:00,Northshire University Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP0264-20260913_210636,Benjamin Henry-Watts,Planned Leave Cover,2025-12-29
