emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,salary,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0068,Lorraine,North,matthew93@example.com,2003-04-23,+441144960234,"Studio 31I
Stewart Squares
Josephhaven
M18 3BX",Male,Riverside Integrated Care NHS Trust,White,Canada,Skilled Worker,Nursing,Healthcare Assistant,Women & Children,2,27075,2019-03-16,2019-04-20,18.75,0.5,NMC,Permanent,Inactive,HX751218,2030-09-27,VC266724,2030-09-11,2027-06-03,2019-04-06
EMP0069,Beverley,Thomas,granttom@example.com,1989-01-31,(020) 7496 0208,"Studio 95T
Tina Hills
Morrisstad
E36 1NL",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,China,ILR,Medical,GP,Critical Care & Anaesthesia,GP,112541,2018-06-28,2018-08-02,37.5,1.0,GMC,Permanent,Suspended,ZD381059,2030-01-07,HF916445,2030-10-27,2027-06-27,2018-07-19
EMP0070,Clifford,Richardson,tuckerlorraine@example.net,1991-06-29,(0121)4960895,"Flat 94
Lewis Mission
Powelltown
M8 7JQ",Female,Northshire University Hospitals NHS Trust,Asian,India,Dependent,Medical,FY1/FY2,Emergency & Urgent Care,FY1,38292,2019-11-05,2019-12-10,20.0,0.53,GMC,Permanent,Suspended,XU721538,2030-03-10,XH794076,2029-09-23,2027-03-26,2019-11-26
EMP0071,Mohammed,Brown,liamclarke@example.org,1985-05-03,+44808 157 0627,"142 Mohammed Groves
South Simon
B2K 7DB",Female,Southgate Community & Mental Health NHS Trust,Black,Kenya,ILR,AHP,Speech Therapist,Women & Children,6,53077,2017-04-18,2017-05-30,30.0,0.8,None,Fixed Term,Active,HZ370012,2030-10-24,VT106900,2029-03-29,2026-10-24,2017-05-09
EMP0072,Leonard,Evans,djones@example.com,1986-08-08,+44113 496 0976,"Studio 19S
Newton Cove
West Jillfort
CH0Y 5JU",Female,Broadfield Clinical Services NHS Trust,Mixed,Thailand,Skilled Worker,Nursing,Healthcare Assistant,Medicine & Acute Care,2,25810,2018-05-15,2018-06-19,20.0,0.53,GMC,Bank,Suspended,CA842164,2029-06-06,KB178408,2028-11-22,2027-02-05,2018-06-05
EMP0073,Stephen,Field,taylorsylvia@example.net,2008-06-22,+441154960577,"Flat 31y
Ashley Mills
Deanport
GY63 1ZJ",Male,Valleyview Mental Wellness NHS Trust,Black,Ghana,Dependent,Nursing,Nursery Nurse,Clinical Support Services,2,24050,2017-04-16,2017-05-21,20.0,0.53,None,Permanent,Active,CT192479,2031-03-24,IW726063,2030-05-03,2027-03-22,2017-05-07
EMP0074,Helen,Hall,carly70@example.org,1985-12-13,(0191)4960407,"1 Thomas Street
Oliverhaven
E9 9ZY",Male,Westmere Community Health NHS Trust,White,United States,ILR,Admin,Administrator,Clinical Support Services,3,28880,2024-11-13,2024-12-25,20.0,0.53,HCPC,Bank,Active,HA941994,2031-08-25,FH967770,2030-05-02,2026-09-22,2024-12-04
EMP0075,Damien,Jackson,linda46@example.com,1982-08-11,(0115) 496 0085,"18 Stevens Terrace
Lake Emily
E5G 5UZ",Male,Oakridge Community Services NHS Trust,Asian,China,British Citizen,Medical,SHO,Surgery & Cancer,SHO,47023,2017-05-04,2017-06-08,30.0,0.8,NMC,Fixed Term,Suspended,UF862236,2028-11-28,NW289860,2028-02-29,2027-06-04,2017-05-25
EMP0076,Yvonne,Barber,bodonnell@example.org,1967-03-09,+44909 8790229,"221 Briggs Falls
Clarechester
L16 4FE",Female,Eastfield Psychological Services NHS Trust,White,Canada,British Citizen,Nursing,Healthcare Assistant,Medicine & Acute Care,2,27855,2018-06-18,2018-07-16,20.0,0.53,HCPC,Fixed Term,Suspended,RG142781,2027-08-16,ZW964653,2027-11-05,2027-01-01,2018-07-09
EMP0077,Joel,Smith,stephensmaria@example.com,1983-04-24,(029)2018020,"Studio 55Y
Damien Mews
Lake Conorport
W26 9TZ",Female,Westmere Community Health NHS Trust,Black,Trinidad and Tobago,British Citizen,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,38827,2023-11-15,2023-12-27,30.0,0.8,HCPC,Fixed Term,Inactive,SE375778,2028-05-14,XI389581,2029-06-21,2027-05-28,2023-12-06
EMP0078,Steven,Allen,damienhunt@example.com,1972-01-21,(0161) 4960827,"16 Marcus Valley
Barlowville
L0 6YE",Female,Lakeside District Hospitals NHS Trust,Black,South Africa,Dependent,Medical,Consultant,Medicine & Acute Care,CONS,130405,2019-01-10,2019-02-14,30.0,0.8,None,Fixed Term,Suspended,XO860634,2027-08-26,JS007039,2030-05-19,2027-08-15,2019-01-31
EMP0079,Carl,Jackson,wheelerclare@example.net,1974-09-01,(0118) 496 0843,"Studio 61
Franklin Cliffs
Hollyburgh
HR21 5PT",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Nigeria,ILR,Nursing,Nursery Nurse,Surgery & Cancer,2,24199,2020-09-30,2020-11-04,18.75,0.5,NMC,Permanent,Suspended,QO947419,2029-01-10,WR819806,2028-03-16,2027-06-30,2020-10-21
EMP0080,Ben,Riley,lisa89@example.com,1965-08-12,+4428 9018 0107,"Flat 00
Bennett Groves
North Lukeburgh
G57 9US",Female,Eastfield Psychological Services NHS Trust,Asian,India,British Citizen,AHP,Pharmacist,Clinical Support Services,5,43674,2022-11-14,2022-12-19,18.75,0.5,HCPC,Bank,On Leave,WX655052,2029-01-31,AM302919,2030-11-09,2027-01-31,2022-12-05
EMP0081,Grace,Roberts,mbrown@example.net,1989-07-05,+44(0)306 9990006,"711 Ellis Keys
South Naomimouth
YO5 3BR",Male,Eastfield Psychological Services NHS Trust,White,United Kingdom,British Citizen,Admin,Receptionist,Women & Children,3,27307,2019-06-05,2019-07-17,37.5,1.0,GMC,Permanent,Suspended,SI918159,2030-08-31,GP963776,2026-11-30,2026-11-07,2019-06-26
EMP0082,Marcus,Glover,collinsneil@example.com,1988-03-30,+44117 496 0373,"415 Douglas Courts
South Wayne
BL91 8YU",Female,Westborough Acute Care NHS Trust,Black,Trinidad and Tobago,British Citizen,Medical,Registrar,Surgery & Cancer,SPR,79393,2024-05-25,2024-06-22,37.5,1.0,GMC,Bank,On Leave,XX179443,2031-02-08,SO951556,2030-04-02,2027-08-04,2024-06-15
EMP0083,Marion,Todd,ematthews@example.com,2003-06-13,01614960103,"Studio 12p
Preston Meadows
Port Louiseview
E85 9RQ",Male,Horizon Integrated Health Partnership NHS Trust,Mixed,Trinidad and Tobago,ILR,Medical,FY1/FY2,Corporate Services,FY1,37410,2017-01-12,2017-02-16,20.0,0.53,None,Permanent,On Leave,TO481734,2030-04-19,UR487696,2027-09-30,2027-01-03,2017-02-02
EMP0084,Leigh,Dawson,handrews@example.net,2003-05-08,+4420 7496 0751,"77 Hutchinson Tunnel
East Leigh
WC3A 8BN",Female,Riverbank General Hospitals NHS Trust,Mixed,Kenya,Dependent,Admin,Receptionist,Emergency & Urgent Care,3,28617,2024-06-08,2024-07-06,30.0,0.8,HCPC,Fixed Term,Suspended,PT823734,2030-06-07,AN004084,2030-08-29,2027-07-19,2024-06-29
EMP0085,Christian,Parsons,afletcher@example.org,2003-06-15,+441514960457,"Flat 32
Liam Orchard
Curtiston
PH8B 9NN",Male,Broadfield Clinical Services NHS Trust,White,United States,Skilled Worker,AHP,Physiotherapist,Clinical Support Services,6,44739,2021-04-23,2021-06-04,15.0,0.4,GMC,Fixed Term,Inactive,KX347265,2031-01-29,AO700315,2030-12-06,2026-11-26,2021-05-14
EMP0086,Vanessa,Andrews,cdavies@example.com,1965-03-29,+441134960312,"Studio 82n
Jones Green
Lake Samuelshire
CF7 6NA",Male,Southgate Community & Mental Health NHS Trust,Black,Kenya,British Citizen,Nursing,Nursery Nurse,Critical Care & Anaesthesia,2,26749,2022-08-26,2022-09-30,30.0,0.8,NMC,Bank,On Leave,OY565937,2027-10-04,ZV266168,2026-11-27,2027-03-06,2022-09-16
EMP0087,Diane,Gardner,dshaw@example.net,2005-12-05,0118 4960094,"Studio 20
Anthony Dale
Shaneland
W33 4YU",Female,Southgate Community & Mental Health NHS Trust,Mixed,United Kingdom,ILR,Medical,Registrar,Women & Children,SPR,70233,2019-12-01,2020-01-12,30.0,0.8,None,Permanent,Suspended,XI332700,2027-09-23,IM625374,2027-04-01,2027-04-18,2019-12-22
EMP0088,Amber,Begum,allanbilly@example.net,1988-07-28,(020) 7496 0623,"839 Melissa Vista
Natashaville
RG5 6WP",Female,Riverbank General Hospitals NHS Trust,Asian,China,Skilled Worker,AHP,Radiographer,Medicine & Acute Care,6,45319,2020-05-24,2020-07-05,37.5,1.0,HCPC,Fixed Term,Active,PA544379,2027-05-17,UK731817,2028-06-18,2027-06-28,2020-06-14
EMP0089,Brandon,Williamson,ghall@example.org,1967-03-13,0141 4960639,"Flat 0
Taylor Heights
Conorshire
RM8 4WT",Male,Valleyview Mental Wellness NHS Trust,Asian,Thailand,ILR,Nursing,Charge Nurse,Emergency & Urgent Care,7,62698,2020-10-26,2020-11-30,15.0,0.4,HCPC,Bank,Inactive,PP752513,2031-01-24,VP103695,2028-01-31,2026-12-25,2020-11-16
EMP0090,Martyn,Barton,bryanmohamed@example.net,2007-10-06,0141 4960582,"Studio 01u
Adams Walk
North Nigel
S3 8DN",Male,Eastfield Psychological Services NHS Trust,Asian,India,Skilled Worker,AHP,Physiotherapist,Critical Care & Anaesthesia,6,48839,2016-12-12,2017-01-09,30.0,0.8,None,Permanent,Suspended,CJ208040,2031-01-27,BQ710506,2027-04-14,2027-06-30,2017-01-02
EMP0091,Beverley,Shah,bhammond@example.org,2007-05-16,+44(0)29 2018441,"Studio 65o
Payne Villages
Port Cameron
IP3 8FA",Female,Lakeside District Hospitals NHS Trust,Black,Barbados,ILR,Nursing,Healthcare Assistant,Medicine & Acute Care,2,26336,2023-07-18,2023-08-29,20.0,0.53,None,Fixed Term,Active,ZW795618,2028-11-25,HH684308,2031-05-29,2027-03-07,2023-08-08
EMP0092,Jade,Miller,alexclarke@example.org,1991-02-02,+44114 496 0356,"8 Middleton Valley
Richardston
B61 9TP",Female,Riverbank General Hospitals NHS Trust,White,United Kingdom,ILR,Medical,SHO,Clinical Support Services,SHO,50626,2022-04-04,2022-05-02,30.0,0.8,HCPC,Fixed Term,Suspended,GD389999,2029-07-29,MW843685,2027-05-05,2027-02-08,2022-04-25
EMP0093,Elliot,Jordan,mwilson@example.net,1986-05-29,+44(0)28 9018807,"Flat 78
Trevor Corners
South Amber
S50 5TE",Male,Northshire University Hospitals NHS Trust,Asian,India,Skilled Worker,Medical,FY1/FY2,Clinical Support Services,FY1,36715,2023-10-20,2023-11-24,15.0,0.4,None,Permanent,On Leave,BR731791,2031-03-19,MP150911,2031-07-20,2026-10-23,2023-11-10
EMP0094,Andrew,Davies,harrisonmaria@example.net,1963-02-21,0151 496 0333,"Flat 77
Pamela Points
Lewistown
HG8 5QP",Male,Eastfield Psychological Services NHS Trust,Black,Barbados,Skilled Worker,Admin,Administrator,Critical Care & Anaesthesia,3,31659,2025-04-30,2025-06-04,30.0,0.8,HCPC,Fixed Term,Inactive,UF556898,2028-02-08,YF117705,2029-03-18,2026-11-28,2025-05-21
EMP0095,Kyle,Collins,dannyparker@example.com,1977-12-16,+44(0)29 2018752,"58 Ferguson Grove
North Georginachester
NE9P 2GZ",Male,Lakeside District Hospitals NHS Trust,White,Canada,British Citizen,AHP,Speech Therapist,Surgery & Cancer,6,50291,2019-08-06,2019-09-10,37.5,1.0,NMC,Permanent,Active,QL059606,2027-07-09,VD284449,2030-09-26,2026-10-19,2019-08-27
EMP0096,Steven,Williams,june73@example.org,1962-09-21,(0118)4960159,"8 Adams Centers
Millerhaven
L4G 2GE",Male,Midlands Central Hospitals NHS Trust,White,United Kingdom,Skilled Worker,Medical,SHO,Clinical Support Services,SHO,58081,2020-10-12,2020-11-23,18.75,0.5,None,Bank,Active,GH580866,2027-07-28,LB030060,2029-02-23,2026-10-11,2020-11-02
EMP0097,Marie,Jones,awall@example.net,1984-11-28,(0116) 496 0479,"Studio 03
Raymond Ports
Port Debramouth
SK5 1XA",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,Thailand,ILR,AHP,Physiologist,Critical Care & Anaesthesia,6,49929,2026-03-23,2026-04-27,18.75,0.5,HCPC,Fixed Term,Inactive,VV984256,2026-12-17,AY766073,2028-12-19,2026-10-21,2026-04-13
EMP0098,Maureen,Andrews,ross39@example.net,2007-09-29,+44(0)20 7496 0558,"Flat 1
Kimberley Corners
Paigestad
TQ99 4YP",Female,Riverside Integrated Care NHS Trust,Asian,Thailand,British Citizen,Medical,FY1/FY2,Surgery & Cancer,FY1,39936,2025-10-06,2025-11-17,15.0,0.4,NMC,Fixed Term,Active,PL855931,2027-08-11,IB037120,2029-07-01,2027-01-03,2025-10-27
EMP0099,Ellie,Morris,brandon75@example.net,1994-01-27,+4429 2018247,"Flat 0
Gerard Bridge
Goughshire
N69 6XH",Male,Riverbank General Hospitals NHS Trust,White,United States,ILR,Medical,Consultant,Emergency & Urgent Care,CONS,101209,2018-04-11,2018-05-16,20.0,0.53,GMC,Bank,On Leave,OP562805,2026-10-13,CB937418,2029-09-21,2027-06-19,2018-05-02
EMP0100,Cameron,Fisher,powellneil@example.com,1979-06-05,+44(0)2074960041,"889 Taylor Port
Morrismouth
MK41 1TD",Male,Northshire University Hospitals NHS Trust,Black,Jamaica,Skilled Worker,Nursing,Charge Nurse,Clinical Support Services,7,53813,2017-03-11,2017-04-08,18.75,0.5,NMC,Permanent,Suspended,VV036352,2027-12-21,TG376729,2028-07-26,2027-05-13,2017-04-01
EMP0101,Melissa,King,westonkeith@example.org,1973-02-20,(0131) 496 0864,"69 Marc Causeway
Scottport
G6 9SH",Male,Riverside Integrated Care NHS Trust,Black,Barbados,Dependent,AHP,Physiotherapist,Critical Care & Anaesthesia,6,47986,2017-12-26,2018-02-06,37.5,1.0,HCPC,Bank,Inactive,BD110474,2030-07-06,RJ457998,2031-04-17,2027-05-13,2018-01-16
EMP0102,Philip,Scott,rebecca48@example.org,1968-09-04,+44141 496 0098,"Studio 1
Heather Turnpike
Lake Kenneth
W2 0LZ",Male,Hillcrest Medical Centres NHS Trust,Asian,Japan,British Citizen,AHP,Occupational Therapist,Medicine & Acute Care,6,47264,2025-12-23,2026-01-27,30.0,0.8,GMC,Bank,Active,UM774289,2028-02-23,LJ029372,2026-10-27,2026-10-09,2026-01-13
EMP0103,Ellie,Stewart,david12@example.org,1986-10-23,(0151) 4960086,"Studio 1
Scott Estate
Lake George
SE7V 5SQ",Female,Riverside Integrated Care NHS Trust,Black,Jamaica,Skilled Worker,AHP,Physiotherapist,Corporate Services,6,53101,2019-07-31,2019-08-28,30.0,0.8,None,Permanent,On Leave,VF882587,2029-06-15,AJ218259,2028-10-13,2027-07-15,2019-08-21
EMP0104,Garry,Riley,michelle94@example.org,1961-04-08,(0161)4960991,"43 Chloe Points
Lake Jacob
ZE92 4XL",Female,Hillcrest Medical Centres NHS Trust,Black,Barbados,British Citizen,Medical,FY1/FY2,Emergency & Urgent Care,FY1,38932,2023-04-23,2023-05-21,30.0,0.8,GMC,Bank,On Leave,IC444040,2027-12-24,AY705590,2027-04-15,2027-04-16,2023-05-14
EMP0105,Vanessa,Walker,simon09@example.net,2002-10-23,(020) 74960251,"1 Marian Fords
Jeanshire
SE70 5GT",Male,Meadowbrook Community Health NHS Trust,Mixed,Australia,Skilled Worker,Nursing,Charge Nurse,Emergency & Urgent Care,7,59257,2021-01-11,2021-02-22,37.5,1.0,GMC,Permanent,Active,DP691207,2031-08-08,NZ868180,2027-06-08,2026-11-01,2021-02-01
EMP0106,Gemma,Lewis,donna96@example.com,1978-06-13,0131 4960470,"458 Ryan Forges
Whitemouth
M87 6BY",Male,Eastfield Psychological Services NHS Trust,Asian,Thailand,ILR,Admin,Administrator,Women & Children,3,30172,2023-10-23,2023-12-04,20.0,0.53,NMC,Permanent,Suspended,LK007415,2027-06-27,JP190795,2029-01-30,2027-05-20,2023-11-13
EMP0107,Frances,Graham,diane84@example.net,1982-05-25,+44(0)151 4960433,"0 Dyer Rapids
East Mark
G3 6PE",Male,Midlands Central Hospitals NHS Trust,Asian,China,Skilled Worker,AHP,Physiologist,Corporate Services,6,52351,2025-05-16,2025-06-27,15.0,0.4,NMC,Bank,Suspended,DZ010338,2026-11-13,WU387467,2030-04-16,2027-01-06,2025-06-06
EMP0108,Sam,Edwards,greenwoodrachael@example.net,1998-03-08,+44(0)28 9018257,"28 Kerry Inlet
Sharonchester
L4 2JD",Female,Lakeside District Hospitals NHS Trust,Asian,China,Skilled Worker,Nursing,Charge Nurse,Clinical Support Services,7,63528,2020-09-05,2020-10-03,18.75,0.5,GMC,Bank,Inactive,EP282911,2029-04-18,BL541724,2026-09-16,2027-08-31,2020-09-26
EMP0109,Kimberley,Richardson,ageorge@example.org,1972-12-10,+44(0)20 74960486,"Studio 1
Jacob Lodge
North Robertside
G6 5UJ",Male,Valleyview Mental Wellness NHS Trust,Mixed,India,Dependent,Admin,Administrator,Clinical Support Services,3,31577,2026-03-14,2026-04-11,30.0,0.8,GMC,Permanent,Active,QL101222,2029-02-05,VP050851,2027-09-03,2027-02-09,2026-04-04
EMP0110,Mohamed,Fletcher,hlord@example.org,1998-05-25,+44289018289,"Flat 16k
Harper Square
Marcshire
B27 8UW",Male,Riverside Integrated Care NHS Trust,Asian,Thailand,ILR,Medical,FY1/FY2,Surgery & Cancer,FY1,40378,2021-01-02,2021-02-13,37.5,1.0,HCPC,Bank,Active,HF978030,2027-09-30,IQ547523,2027-07-19,2027-05-20,2021-01-23
EMP0111,Annette,Thomas,debra14@example.com,1981-10-06,+44(0)118 496 0980,"0 Claire Plaza
Buckleyland
S6K 7UX",Female,Eastfield Psychological Services NHS Trust,Black,Barbados,Skilled Worker,Medical,FY1/FY2,Clinical Support Services,FY1,39348,2018-11-19,2018-12-24,15.0,0.4,None,Fixed Term,Inactive,ZK707549,2029-10-23,ZL381227,2029-08-12,2027-05-29,2018-12-10
EMP0112,Neil,Page,hillemma@example.com,1976-11-02,+441144960205,"14 Farrell Prairie
West Francis
EN2 0JQ",Female,Meadowbrook Community Health NHS Trust,Mixed,Trinidad and Tobago,ILR,Medical,Consultant,Critical Care & Anaesthesia,CONS,137112,2019-01-25,2019-03-08,37.5,1.0,None,Permanent,Suspended,AD419696,2029-09-05,EB164278,2028-03-01,2026-09-25,2019-02-15
EMP0113,Declan,Wood,trevorevans@example.org,1991-12-30,+44(0)151 496 0473,"Studio 3
Walsh Glens
Owenhaven
WA40 9XE",Male,Northwood Mental Health NHS Trust,Black,Nigeria,ILR,Nursing,Staff Nurse,Medicine & Acute Care,5,38332,2023-10-08,2023-11-05,20.0,0.53,NMC,Bank,Inactive,UY964469,2027-08-11,DE468385,2027-01-22,2026-12-13,2023-10-29
EMP0114,Martyn,Boyle,thomasemily@example.org,1967-11-14,+44(0)1314960337,"Flat 34
Jean Manor
New Kieran
L88 2TH",Female,Bluewater Community & Rehabilitation NHS Trust,Black,Ghana,Dependent,AHP,Speech Therapist,Surgery & Cancer,6,49163,2021-10-24,2021-12-05,20.0,0.53,HCPC,Bank,Inactive,UI922478,2028-02-06,GH600806,2030-04-12,2026-11-20,2021-11-14
EMP0115,Cameron,Smith,rdean@example.org,2005-03-31,020 74960425,"Studio 3
Leonard Mountain
Port Margaretview
PL91 6XX",Female,Southgate Community & Mental Health NHS Trust,Mixed,United Kingdom,Dependent,AHP,Pharmacist,Medicine & Acute Care,5,41402,2022-09-16,2022-10-14,20.0,0.53,HCPC,Permanent,On Leave,TP059243,2027-05-05,NB632911,2027-02-20,2027-02-02,2022-10-07
EMP0116,Brian,Davies,upower@example.net,2006-12-31,+44113 4960307,"089 Ross Shore
North Aimeeberg
W1C 9JT",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Jamaica,Dependent,Medical,Consultant,Clinical Support Services,CONS,135734,2019-10-15,2019-11-19,30.0,0.8,NMC,Bank,Suspended,SS485965,2027-10-01,KS782535,2031-03-25,2026-10-27,2019-11-05
EMP0117,Kieran,Pritchard,pritchardlinda@example.com,2001-06-29,01184960455,"6 Gavin Ferry
North Harrietborough
SR1 4BL",Male,Hillcrest Medical Centres NHS Trust,White,United States,Skilled Worker,Nursing,Nursery Nurse,Medicine & Acute Care,2,24937,2020-11-04,2020-12-02,18.75,0.5,HCPC,Permanent,Suspended,GT789156,2031-04-16,XC624219,2030-05-15,2027-08-27,2020-11-25
EMP0118,Wendy,Hudson,akhtarcaroline@example.com,1982-02-23,+44(0)117 4960915,"Flat 7
Joe Wells
Port Joeburgh
N02 0EF",Female,Southvale Hospitals NHS Trust,Asian,Japan,British Citizen,Medical,Registrar,Women & Children,SPR,75584,2024-08-26,2024-10-07,30.0,0.8,HCPC,Fixed Term,Inactive,PF930377,2027-10-06,VZ267913,2027-11-03,2026-11-10,2024-09-16
EMP0119,Rosie,Dean,eholland@example.com,1974-09-28,+44(0)116 496 0318,"Flat 8
Denis Grove
Grantchester
PH11 1DH",Male,Hillcrest Medical Centres NHS Trust,White,Canada,Dependent,Medical,Consultant,Corporate Services,CONS,138913,2025-09-15,2025-10-13,15.0,0.4,None,Fixed Term,On Leave,FO304317,2030-08-07,WW092521,2031-09-01,2027-06-13,2025-10-06
EMP0120,Kyle,Bishop,robindavey@example.org,1993-05-01,+44(0)28 9018987,"835 Bailey Plains
South Lewis
B07 4ZZ",Female,Oakridge Community Services NHS Trust,White,Australia,ILR,AHP,Pharmacist,Medicine & Acute Care,5,37879,2017-02-06,2017-03-20,20.0,0.53,None,Bank,Suspended,XF404159,2030-11-03,FA005222,2030-09-30,2027-09-07,2017-02-27
EMP0121,Lucy,Dawson,uhayward@example.com,1970-04-30,+44118 4960728,"4 Joseph Brook
Harrietville
PO2M 9WH",Female,Westmere Community Health NHS Trust,White,United States,British Citizen,Nursing,Nursery Nurse,Critical Care & Anaesthesia,2,26201,2022-07-03,2022-08-14,30.0,0.8,HCPC,Permanent,Suspended,LC844583,2027-10-14,CV797288,2026-11-20,2027-03-12,2022-07-24
EMP0122,Natasha,Hill,melaniesimpson@example.org,2005-12-06,(0151) 496 0292,"5 Michael Highway
New Hollie
CM1 0JH",Female,Horizon Integrated Health Partnership NHS Trust,Asian,Japan,British Citizen,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,36695,2018-02-13,2018-03-20,30.0,0.8,None,Permanent,On Leave,PV183449,2029-09-21,OX692536,2030-10-14,2027-01-23,2018-03-06
EMP0123,Nigel,Ahmed,rsmith@example.com,1982-05-18,+44(0)8081570510,"7 Cook Oval
Port Glen
KT9Y 5FZ",Female,Riverbank General Hospitals NHS Trust,Mixed,Japan,Skilled Worker,AHP,Physiologist,Medicine & Acute Care,6,46860,2019-04-18,2019-05-23,37.5,1.0,HCPC,Bank,Suspended,HK596211,2027-09-26,CT311828,2031-02-25,2027-08-04,2019-05-09
EMP0124,Sally,Burrows,emily36@example.net,1969-05-05,0113 496 0631,"1 Lydia Spurs
Lake Lucybury
LE52 4XT",Female,Broadfield Clinical Services NHS Trust,Asian,Thailand,ILR,AHP,Physiotherapist,Emergency & Urgent Care,6,46369,2019-10-22,2019-11-19,18.75,0.5,GMC,Bank,Active,NH494093,2030-09-16,FD704608,2028-07-13,2026-11-09,2019-11-12
EMP0125,Carl,Hammond,spencerdouglas@example.org,1968-04-13,(0114) 4960257,"Studio 42O
Caroline Locks
Port Bradleyshire
BR85 8JR",Male,Lakeside District Hospitals NHS Trust,Mixed,New Zealand,ILR,Nursing,Healthcare Assistant,Corporate Services,2,25606,2022-01-04,2022-02-08,37.5,1.0,NMC,Permanent,Active,PC378747,2028-01-07,YL800061,2029-11-14,2027-02-08,2022-01-25
EMP0126,Hazel,Green,callumgreen@example.net,2006-12-02,+4420 74960116,"Studio 71
Darren Mall
Pottschester
WN4 9XX",Female,Valleyview Mental Wellness NHS Trust,Black,Nigeria,ILR,Medical,Consultant,Women & Children,CONS,95040,2017-10-11,2017-11-08,30.0,0.8,GMC,Bank,Suspended,KF789208,2028-10-29,NC682029,2031-05-23,2027-05-03,2017-11-01
EMP0127,Stephen,Rogers,gregorylane@example.com,1976-08-15,+44(0)1632 960 309,"179 Patel Junctions
East Lindaport
DA19 3DQ",Male,Northwood Mental Health NHS Trust,White,New Zealand,ILR,Nursing,Charge Nurse,Corporate Services,7,56689,2018-11-04,2018-12-16,15.0,0.4,HCPC,Bank,On Leave,ME153144,2031-03-12,OY456873,2027-10-20,2026-10-11,2018-11-25
EMP0128,Sheila,Slater,mwood@example.net,1967-04-16,+44(0)306 9990733,"Flat 4
Kyle Pine
Martynshire
SY8V 4RU",Female,Lakeside District Hospitals NHS Trust,Black,Kenya,Dependent,Nursing,Charge Nurse,Clinical Support Services,7,56529,2023-09-14,2023-10-26,37.5,1.0,GMC,Fixed Term,Inactive,UO685926,2031-05-16,SD873124,2029-10-11,2026-09-27,2023-10-05
